"id","fecha","razon_uso","descripcion","lugar_de_uso","monto","id_deuda","periodo_fact_c_diaria","nombre_deudor","periodo_id_deuda"
A014230,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE9,11917.3125,D170,202405,nombre_17,202311
A014231,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE10,6276.255,D170,202405,nombre_10,202311
A014232,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE1,6276.255,D170,202405,nombre_4,202311
A014233,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE2,5019.5925,D170,202405,nombre_19,202311
A014234,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE3,7532.5650000000005,D170,202405,nombre_14,202311
A014235,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE4,3134.7749999999996,D170,202405,nombre_6,202311
A014236,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE5,2066.7,D170,202405,nombre_5,202311
A014237,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE6,9542.8725,D170,202405,nombre_14,202311
A014238,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE7,3137.2425,D170,202405,nombre_8,202311
A014239,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE8,6909.345,D170,202405,nombre_11,202311
A014240,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE9,11309.955,D170,202405,nombre_2,202311
A014241,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE10,14813.805,D170,202405,nombre_16,202311
A014242,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE1,1532.31,D170,202405,nombre_17,202311
A014243,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE2,1275.69,D170,202405,nombre_13,202311
A014244,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE3,1173.1125000000002,D170,202405,nombre_11,202311
A014245,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE4,1903.845,D170,202405,nombre_5,202311
A014246,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE5,1122.0,D170,202405,nombre_1,202311
A014247,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE6,1807.6125000000002,D170,202405,nombre_17,202311
A014248,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE7,564.345,D170,202405,nombre_3,202311
A014249,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE8,2102.655,D170,202405,nombre_17,202311
A014250,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE9,8258.715,D170,202405,nombre_10,202311
A014251,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE10,615.4575,D170,202405,nombre_18,202311
A014252,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE1,3037.1325,D170,202405,nombre_15,202311
A014253,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE2,1365.225,D170,202405,nombre_1,202311
A014254,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE3,684.9000000000001,D170,202405,nombre_1,202311
A014255,2024-05-03,P.VIAJE,deuda: nombre_7,P.VIAJE4,4484.85,D170,202405,nombre_7,202311
A014256,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE5,2204.88,D170,202405,nombre_2,202311
A014257,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE6,2756.895,D170,202405,nombre_11,202311
A014258,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE7,10706.474999999999,D170,202405,nombre_3,202311
A014259,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE8,1929.93,D170,202405,nombre_19,202311
A014260,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE9,5543.76,D170,202405,nombre_12,202311
A014261,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE10,14837.07,D170,202405,nombre_13,202311
A014262,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE1,1129.7549999999999,D170,202405,nombre_5,202311
A014263,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE2,785.715,D170,202405,nombre_20,202311
A014264,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE3,675.3824999999999,D170,202405,nombre_2,202311
A014265,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE4,1324.335,D170,202405,nombre_14,202311
A014266,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE5,1064.895,D170,202405,nombre_2,202311
A014267,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE6,636.6075,D170,202405,nombre_6,202311
A014268,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE7,636.6075,D170,202405,nombre_12,202311
A014269,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE8,565.05,D170,202405,nombre_18,202311
A014270,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE9,344.385,D170,202405,nombre_4,202311
A014271,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE10,1668.375,D170,202405,nombre_3,202311
A014272,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE1,3957.1575000000003,D170,202405,nombre_9,202311
A014273,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE2,3980.7749999999996,D170,202405,nombre_8,202311
A014274,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE3,5840.9175000000005,D170,202405,nombre_15,202311
A014275,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE4,6490.9275,D170,202405,nombre_20,202311
A014276,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE5,16886.1525,D170,202405,nombre_9,202311
A014277,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE6,3957.1575000000003,D170,202405,nombre_10,202311
A014278,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE7,3134.7749999999996,D170,202405,nombre_8,202311
A014279,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE8,9879.8625,D170,202405,nombre_14,202311
A014280,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE9,4193.685,D170,202405,nombre_15,202311
A014281,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE10,3281.0625,D170,202405,nombre_15,202311
A014282,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE1,9661.664999999999,D170,202405,nombre_13,202311
A014283,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE2,3216.555,D170,202405,nombre_12,202311
A014284,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE3,2874.2774999999997,D170,202405,nombre_13,202311
A014285,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE4,804.75,D170,202405,nombre_1,202311
A014286,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE5,4002.63,D170,202405,nombre_15,202311
A014287,2024-05-03,P.VIAJE,deuda: nombre_7,P.VIAJE6,7471.9349999999995,D170,202405,nombre_7,202311
A014288,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE7,7082.070000000001,D170,202405,nombre_12,202311
A014289,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE8,9720.885,D170,202405,nombre_10,202311
A014290,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE9,11203.5,D170,202405,nombre_3,202311
A014304,2024-05-09,P.VIAJE,deuda: nombre_20,P.VIAJE10,-21156.0,D170,202405,nombre_20,202311
A014408,2024-05-29,INGRESO,deuda: nombre_6,INGRESO10,4511994.0,D175,202405,nombre_6,202405
A014417,2024-06-01,LIBRE,deuda: nombre_11,LIBRE4,-49348.95,D176,202406,nombre_11,202406
A014441,2024-06-04,LIBRE,deuda: nombre_17,LIBRE5,-52810.5,D177,202406,nombre_17,202406
A014446,2024-06-05,LIBRE,deuda: nombre_12,LIBRE6,21144.0,D176,202406,nombre_12,202406
A014450,2024-06-06,P.FORMAL,deuda: nombre_14,P.FORMAL8,-1057506.0,D175,202406,nombre_14,202405
A014451,2024-06-06,P.FORMAL,deuda: nombre_7,P.FORMAL9,-282006.0,D175,202406,nombre_7,202405
A014452,2024-06-06,LIBRE,deuda: nombre_18,LIBRE7,52869.0,D177,202406,nombre_18,202406
A014488,2024-06-14,LIBRE,deuda: nombre_13,LIBRE8,21144.0,D176,202406,nombre_13,202406
A014575,2024-07-01,P.FORMAL,deuda: nombre_15,P.FORMAL10,-1057506.0,D175,202407,nombre_15,202405
A014646,2024-07-27,P.VIAJE,deuda: nombre_18,P.VIAJE3,-31731.0,D178,202407,nombre_18,202407
A014647,2024-07-27,P.VIAJE,deuda: nombre_11,P.VIAJE4,-10369.5,D178,202407,nombre_11,202407
A014648,2024-07-27,P.VIAJE,deuda: nombre_19,P.VIAJE5,31719.0,D178,202407,nombre_19,202407
A014649,2024-07-27,P.VIAJE,deuda: nombre_12,P.VIAJE6,10569.0,D178,202407,nombre_12,202407
A014654,2024-07-29,P.FORMAL,deuda: nombre_16,P.FORMAL1,-1057506.0,D175,202407,nombre_16,202405
A014703,2024-08-07,RECREACION,deuda: nombre_2,RECREACION1,-367687.0,D175,202408,nombre_2,202405
A014704,2024-08-07,RECREACION,deuda: nombre_3,RECREACION2,-367687.0,D175,202408,nombre_3,202405
A014705,2024-08-07,RECREACION,deuda: nombre_4,RECREACION3,-367687.0,D175,202408,nombre_4,202405
A014715,2024-08-09,RECREACION,deuda: nombre_19,RECREACION5,-67441.59999999999,D179,202408,nombre_19,202408
A014716,2024-08-09,RECREACION,deuda: nombre_7,RECREACION6,-67441.59999999999,D179,202408,nombre_7,202408
A014717,2024-08-09,RECREACION,deuda: nombre_8,RECREACION7,-67441.59999999999,D179,202408,nombre_8,202408
A014734,2024-08-11,P.VIAJE,deuda: nombre_11,P.VIAJE7,15504.0,D180,202408,nombre_11,202408
A014743,2024-08-11,P.VIAJE,deuda: nombre_8,P.VIAJE8,-4870.5,D180,202408,nombre_8,202408
A014744,2024-08-11,P.VIAJE,deuda: nombre_13,P.VIAJE9,-8395.5,D180,202408,nombre_13,202408
A014812,2024-08-23,RECREACION,deuda: nombre_7,RECREACION8,49344.0,D181,202408,nombre_7,202408
A014813,2024-08-23,RECREACION,deuda: nombre_8,RECREACION9,-39133.5,D181,202408,nombre_8,202408
A014816,2024-08-23,RECREACION,deuda_8255,RECREACION5,-8740.95,D181,202408,Varios,202408
A014891,2024-09-14,RECREACION,deuda: nombre_20,RECREACION10,202300.8,D179,202409,nombre_20,202408
A014895,2024-09-14,P.RECREACION,deuda: nombre_20,P.RECREACION8,-10299.0,D179,202409,nombre_20,202408
A014896,2024-09-14,P.RECREACION,deuda: nombre_1,P.RECREACION9,17619.0,D179,202409,nombre_1,202408
A015017,2024-10-19,RECREACION,deuda_8225,RECREACION5,-1319.415,D182,202410,Varios,202410
A015018,2024-10-19,RECREACION,deuda_8196,RECREACION4,-890.0699999999999,D182,202410,Varios,202410
A015019,2024-10-19,RECREACION,deuda_8272,RECREACION8,-1890.465,D182,202410,Varios,202410
A015020,2024-10-19,RECREACION,deuda_8245,RECREACION5,-5505.0,D182,202410,Varios,202410
A015021,2024-10-19,RECREACION,deuda_8215,RECREACION5,-42404.700000000004,D182,202410,Varios,202410
A015022,2024-10-19,RECREACION,deuda_8222,RECREACION8,-1264.4250000000002,D182,202410,Varios,202410
A015023,2024-10-19,RECREACION,deuda_8208,RECREACION2,-3213.75,D182,202410,Varios,202410
A015028,2024-10-21,RECREACION,deuda: nombre_8,RECREACION3,49344.0,D182,202410,nombre_8,202410
A015129,2024-11-21,LIBRE,deuda: nombre_18,LIBRE9,-18688.5,D183,202411,nombre_18,202411
A015131,2024-11-22,LIBRE,deuda: nombre_19,LIBRE10,19029.0,D183,202411,nombre_19,202411
A015355,2025-01-15,LIBRE,deuda: nombre_4,LIBRE1,-338406.0,D184,202501,nombre_4,202501
A015406,2025-01-25,RECREACION,deuda: nombre_13,RECREACION6,-26796.0,D185,202501,nombre_13,202501
A015407,2025-01-25,RECREACION,deuda: nombre_14,RECREACION7,28194.0,D185,202501,nombre_14,202501
A015408,2025-01-25,LIBRE,deuda: nombre_5,LIBRE2,338394.0,D184,202501,nombre_5,202501
A015455,2025-02-17,P.VIAJE,deuda: nombre_20,P.VIAJE10,-95392.5,D186,202502,nombre_20,202502
A015456,2025-02-17,P.VIAJE,deuda: nombre_18,P.VIAJE1,-95392.5,D186,202502,nombre_18,202502
A015457,2025-02-17,P.VIAJE,deuda: nombre_16,P.VIAJE2,-95392.5,D186,202502,nombre_16,202502
A015458,2025-02-17,P.VIAJE,deuda_6195,P.VIAJE5,-402702.0,D186,202502,Varios,202502
A015470,2025-02-24,P.VIAJE,deuda: nombre_1,P.VIAJE3,-277339.605,D186,202502,nombre_1,202502
A015471,2025-02-24,P.VIAJE,deuda: nombre_3,P.VIAJE4,-277339.605,D186,202502,nombre_3,202502
A015472,2025-02-24,P.VIAJE,deuda: nombre_6,P.VIAJE5,-277339.605,D186,202502,nombre_6,202502
A015473,2025-02-24,P.VIAJE,deuda_6188,P.VIAJE2,-277339.605,D186,202502,Varios,202502
A015475,2025-02-26,P.VIAJE,deuda: nombre_1,P.VIAJE6,95380.5,D186,202502,nombre_1,202502
A015476,2025-02-26,P.VIAJE,deuda: nombre_19,P.VIAJE7,95380.5,D186,202502,nombre_19,202502
A015477,2025-02-26,P.VIAJE,deuda: nombre_17,P.VIAJE8,95380.5,D186,202502,nombre_17,202502
A015478,2025-02-26,P.VIAJE,deuda_6194,P.VIAJE6,277834.5,D186,202502,Varios,202502
A015495,2025-02-27,P.VIAJE,deuda_6193,P.VIAJE7,124849.5,D186,202502,Varios,202502
A015496,2025-02-27,P.VIAJE,deuda: nombre_2,P.VIAJE9,277327.605,D186,202502,nombre_2,202502
A015497,2025-02-27,P.VIAJE,deuda: nombre_4,P.VIAJE10,161804.895,D186,202502,nombre_4,202502
A015530,2025-03-12,P.VIAJE,deuda: nombre_5,P.VIAJE1,115516.70999999999,D186,202503,nombre_5,202502
A015531,2025-03-12,P.VIAJE,deuda: nombre_7,P.VIAJE2,277327.605,D186,202503,nombre_7,202502
A015532,2025-03-12,P.VIAJE,deuda_6187,P.VIAJE3,171137.685,D186,202503,Varios,202502
A015564,2025-03-24,HOGAR,deuda: nombre_14,HOGAR6,-260785.5,D187,202503,nombre_14,202503
A015565,2025-03-24,HOGAR,deuda: nombre_11,HOGAR7,-20443.245,D187,202503,nombre_11,202503
A015568,2025-03-24,HOGAR,deuda: nombre_2,HOGAR8,-42235.5,D187,202503,nombre_2,202503
A015570,2025-03-24,HOGAR,deuda: nombre_15,HOGAR9,176244.0,D187,202503,nombre_15,202503
A015573,2025-03-26,HOGAR,deuda: nombre_16,HOGAR10,119773.5,D187,202503,nombre_16,202503
A015703,2025-04-20,HOGAR,deuda: nombre_9,HOGAR1,35244.0,D188,202504,nombre_9,202504
A015704,2025-04-20,HOGAR,deuda432,HOGAR6,-8732.49,D188,202504,Varios,202504
A015705,2025-04-20,HOGAR,deuda380,HOGAR4,-6147.96,D188,202504,Varios,202504
A015706,2025-04-20,HOGAR,deuda415,HOGAR9,-808.2900000000001,D188,202504,Varios,202504
A015707,2025-04-20,HOGAR,deuda433,HOGAR7,-8325.0,D188,202504,Varios,202504
A015709,2025-04-20,HOGAR,deuda472,HOGAR6,-4805.64,D188,202504,Varios,202504
A015710,2025-04-20,HOGAR,deuda392,HOGAR6,-4074.555,D188,202504,Varios,202504
A015711,2025-04-20,HOGAR,deuda482,HOGAR6,-2229.57,D188,202504,Varios,202504
A015712,2025-04-20,HOGAR,deuda411,HOGAR5,-2820.36,D188,202504,Varios,202504
A015713,2025-04-20,HOGAR,deuda450,HOGAR4,-4870.5,D188,202504,Varios,202504
A015714,2025-04-20,HOGAR,deuda429,HOGAR3,-883.02,D188,202504,Varios,202504
A015715,2025-04-20,HOGAR,deuda386,HOGAR10,-2013.135,D188,202504,Varios,202504
A015716,2025-04-20,HOGAR,deuda437,HOGAR1,-1951.095,D188,202504,Varios,202504
A015717,2025-04-20,HOGAR,deuda383,HOGAR7,-1076.19,D188,202504,Varios,202504
A015757,2025-05-02,HOGAR,deuda430,HOGAR4,-27610.98,D189,202505,Varios,202505
A015758,2025-05-02,HOGAR,deuda440,HOGAR4,-714.5250000000001,D189,202505,Varios,202505
A015760,2025-05-02,HOGAR,deuda405,HOGAR9,-3523.95,D189,202505,Varios,202505
A015761,2025-05-02,HOGAR,deuda454,HOGAR8,-4228.95,D189,202505,Varios,202505
A015762,2025-05-02,HOGAR,deuda469,HOGAR3,-993.0,D189,202505,Varios,202505
A015764,2025-05-03,HOGAR,deuda: nombre_10,HOGAR2,33481.5,D189,202505,nombre_10,202505
A015774,2025-05-15,HOGAR,deuda: nombre_11,HOGAR3,7044.0,D190,202505,nombre_11,202505
A015780,2025-05-15,HOGAR,deuda427,HOGAR1,-7146.24,D190,202505,Varios,202505
A015787,2025-05-17,HOGAR,deuda: nombre_12,HOGAR4,21144.0,D191,202505,nombre_12,202505
A015789,2025-05-17,HOGAR,deuda401,HOGAR5,-38158.485,D191,202505,Varios,202505
A015807,2025-05-24,HOGAR,deuda: nombre_13,HOGAR5,14094.0,D192,202505,nombre_13,202505
A015808,2025-05-24,HOGAR,deuda444,HOGAR8,-12343.5,D192,202505,Varios,202505
A015809,2025-05-24,HOGAR,deuda435,HOGAR9,-5434.5,D192,202505,Varios,202505
A015810,2025-05-24,HOGAR,deuda424,HOGAR8,-4165.5,D192,202505,Varios,202505
A015814,2025-05-26,HOGAR,deuda: nombre_20,HOGAR6,-49356.0,D193,202505,nombre_20,202505
A015825,2025-06-02,HOGAR,deuda: nombre_17,HOGAR7,49344.0,D193,202506,nombre_17,202505
A015837,2025-06-05,LIBRE,deuda: nombre_4,LIBRE3,-377181.0,D194,202506,nombre_4,202506
A015838,2025-06-06,LIBRE,deuda: nombre_14,LIBRE4,-21085.5,D195,202506,nombre_14,202506
A015839,2025-06-06,LIBRE,deuda: nombre_15,LIBRE5,21144.0,D195,202506,nombre_15,202506
A015873,2025-06-25,HOGAR,deuda: nombre_14,HOGAR8,8454.0,D196,202506,nombre_14,202506
A015875,2025-06-25,HOGAR,deuda417,HOGAR1,-3249.0,D196,202506,Varios,202506
A015876,2025-06-25,HOGAR,deuda478,HOGAR2,-5505.0,D196,202506,Varios,202506
A015877,2025-06-25,LIBRE,deuda: nombre_5,LIBRE6,373644.0,D194,202506,nombre_5,202506
A015890,2025-07-01,LIBRE,deuda: nombre_12,LIBRE7,-225253.5,D194,202507,nombre_12,202506
A015894,2025-07-04,P.VIAJE,deuda: nombre_19,P.VIAJE7,23964.0,D197,202507,nombre_19,202507
A015896,2025-07-04,LIBRE,deuda: nombre_9,LIBRE8,-219877.875,D194,202507,nombre_9,202506
A015909,2025-07-05,LIBRE,deuda: nombre_13,LIBRE9,225241.5,D194,202507,nombre_13,202506
A015932,2025-07-12,HOGAR,deuda385,HOGAR9,-9221.055,D197,202507,Varios,202507
A015933,2025-07-12,HOGAR,deuda443,HOGAR7,-5113.725,D197,202507,Varios,202507
A015935,2025-07-13,HOGAR,deuda: nombre_15,HOGAR9,70494.0,D198,202507,nombre_15,202507
A015936,2025-07-13,HOGAR,deuda426,HOGAR10,-4870.5,D198,202507,Varios,202507
A015937,2025-07-13,HOGAR,deuda: nombre_16,HOGAR10,-15657.0,D198,202507,nombre_16,202507
A015938,2025-07-13,HOGAR,deuda: nombre_4,HOGAR1,-15798.0,D198,202507,nombre_4,202507
A015939,2025-07-13,HOGAR,deuda: nombre_12,HOGAR2,-9100.5,D198,202507,nombre_12,202507
A015940,2025-07-13,HOGAR,deuda: nombre_11,HOGAR3,-23694.0,D198,202507,nombre_11,202507
A015947,2025-07-19,HOGAR,deuda403,HOGAR7,-136705.5,D199,202507,Varios,202507
A015948,2025-07-19,HOGAR,deuda473,HOGAR7,-12581.085000000001,D199,202507,Varios,202507
A015949,2025-07-21,HOGAR,deuda451,HOGAR5,-4236.0,D199,202507,Varios,202507
A015950,2025-07-21,HOGAR,deuda452,HOGAR6,-9664.5,D199,202507,Varios,202507
A015951,2025-07-21,HOGAR,deuda: nombre_16,HOGAR4,140994.0,D199,202507,nombre_16,202507
A015958,2025-07-24,LIBRE,deuda: nombre_10,LIBRE10,219954.0,D194,202507,nombre_10,202506
A015960,2025-07-25,LIBRE,deuda: nombre_8,LIBRE1,-14106.0,D200,202507,nombre_8,202507
A015962,2025-07-26,HOGAR,deuda: nombre_17,HOGAR5,21144.0,D199,202507,nombre_17,202507
A015963,2025-07-26,HOGAR,deuda: nombre_7,HOGAR6,14094.0,D200,202507,nombre_7,202507
A015993,2025-08-07,HOGAR,deuda399,HOGAR3,-7902.0,D201,202508,Varios,202508
A015994,2025-08-07,HOGAR,deuda400,HOGAR4,-7056.0,D201,202508,Varios,202508
A015995,2025-08-07,HOGAR,deuda409,HOGAR3,-3108.0,D201,202508,Varios,202508
A015996,2025-08-07,HOGAR,deuda407,HOGAR1,-13048.5,D201,202508,Varios,202508
A015997,2025-08-07,HOGAR,deuda449,HOGAR3,-105403.5,D201,202508,Varios,202508
A015998,2025-08-07,HOGAR,deuda: nombre_18,HOGAR7,140994.0,D201,202508,nombre_18,202508
A016001,2025-08-08,HOGAR,deuda422,HOGAR6,-31660.5,D201,202508,Varios,202508
A016003,2025-08-11,HOGAR,deuda445,HOGAR9,-105756.0,D202,202508,Varios,202508
A016006,2025-08-12,HOGAR,deuda: nombre_1,HOGAR8,14094.0,D202,202508,nombre_1,202508
A016015,2025-08-12,HOGAR,deuda: nombre_19,HOGAR9,10569.0,D203,202508,nombre_19,202508
A016017,2025-08-12,HOGAR,deuda442,HOGAR6,-2121.0,D203,202508,Varios,202508
A016018,2025-08-12,HOGAR,deuda441,HOGAR5,-6280.5,D203,202508,Varios,202508
A016019,2025-08-12,HOGAR,deuda479,HOGAR3,-1999.74,D203,202508,Varios,202508
A016025,2025-08-19,HOGAR,deuda: nombre_20,HOGAR10,14094.0,D204,202508,nombre_20,202508
A016028,2025-08-19,HOGAR,deuda397,HOGAR1,-15022.5,D204,202508,Varios,202508
A016035,2025-08-22,HOGAR,deuda: nombre_1,HOGAR1,63444.0,D205,202508,nombre_1,202508
A016036,2025-08-22,HOGAR,deuda434,HOGAR8,-6107.07,D205,202508,Varios,202508
A016037,2025-08-22,HOGAR,deuda438,HOGAR2,-9742.05,D205,202508,Varios,202508
A016038,2025-08-22,HOGAR,deuda428,HOGAR2,-14286.48,D205,202508,Varios,202508
A016039,2025-08-22,HOGAR,deuda461,HOGAR5,-17170.635,D205,202508,Varios,202508
A016040,2025-08-22,HOGAR,deuda425,HOGAR9,-18396.63,D205,202508,Varios,202508
A016047,2025-08-23,HOGAR,deuda: nombre_16,HOGAR2,45819.0,D206,202508,nombre_16,202508
A016048,2025-08-23,HOGAR,deuda408,HOGAR2,-45831.0,D206,202508,Varios,202508
A016050,2025-08-26,HOGAR,deuda: nombre_2,HOGAR3,91644.0,D202,202508,nombre_2,202508
A016075,2025-09-03,HOGAR,deuda: nombre_2,HOGAR4,63444.0,D207,202509,nombre_2,202509
A016076,2025-09-03,HOGAR,deuda464,HOGAR8,-28782.69,D207,202509,Varios,202509
A016077,2025-09-03,HOGAR,deuda396,HOGAR10,-8516.055,D207,202509,Varios,202509
A016078,2025-09-03,HOGAR,deuda467,HOGAR1,-26401.905,D207,202509,Varios,202509
A016087,2025-09-05,RECREACION,deuda_8218,RECREACION2,-7753.950000000001,D208,202509,Varios,202509
A016088,2025-09-05,RECREACION,deuda_8240,RECREACION10,-11850.0,D208,202509,Varios,202509
A016089,2025-09-05,RECREACION,deuda_8209,RECREACION1,-9161.835000000001,D208,202509,Varios,202509
A016090,2025-09-05,RECREACION,deuda_8246,RECREACION4,-11145.0,D208,202509,Varios,202509
A016091,2025-09-05,RECREACION,deuda_8212,RECREACION8,-2462.2200000000003,D208,202509,Varios,202509
A016092,2025-09-05,RECREACION,deuda_8220,RECREACION10,-97567.42499999999,D208,202509,Varios,202509
A016093,2025-09-05,RECREACION,deuda_8213,RECREACION7,-121995.67499999999,D208,202509,Varios,202509
A016094,2025-09-05,RECREACION,deuda_8203,RECREACION7,-29616.0,D208,202509,Varios,202509
A016095,2025-09-05,RECREACION,deuda_8271,RECREACION9,-1186.875,D208,202509,Varios,202509
A016096,2025-09-05,RECREACION,deuda_8221,RECREACION9,-1620.4499999999998,D208,202509,Varios,202509
A016097,2025-09-05,RECREACION,deuda_8223,RECREACION7,-13097.85,D208,202509,Varios,202509
A016098,2025-09-05,RECREACION,deuda_8194,RECREACION6,-985.95,D208,202509,Varios,202509
A016099,2025-09-05,RECREACION,deuda_8195,RECREACION5,-1094.52,D208,202509,Varios,202509
A016100,2025-09-05,RECREACION,deuda_8224,RECREACION6,-1530.21,D208,202509,Varios,202509
A016101,2025-09-05,RECREACION,deuda_8277,RECREACION3,-5631.9,D208,202509,Varios,202509
A016102,2025-09-06,RECREACION,deuda_8202,RECREACION8,-52881.0,D208,202509,Varios,202509
A016104,2025-09-06,RECREACION,deuda_8269,RECREACION1,-10933.5,D208,202509,Varios,202509
A016105,2025-09-06,RECREACION,deuda: nombre_8,RECREACION8,-15163.5,D208,202509,nombre_8,202509
A016109,2025-09-07,RECREACION,deuda: nombre_9,RECREACION9,15151.5,D208,202509,nombre_9,202509
A016114,2025-09-10,RECREACION,deuda: nombre_8,RECREACION10,211494.0,D208,202509,nombre_8,202509
A016115,2025-09-11,RECREACION,deuda: nombre_9,RECREACION1,169194.0,D208,202509,nombre_9,202509
A016150,2025-10-02,LIBRE,deuda: nombre_7,LIBRE2,-211435.5,D194,202510,nombre_7,202506
A016159,2025-10-07,LIBRE,deuda: nombre_16,LIBRE3,-86901.48,D215,202510,nombre_16,202510
A016160,2025-10-07,LIBRE,deuda: nombre_7,LIBRE4,-24697.920000000002,D215,202510,nombre_7,202510
A016162,2025-10-09,LIBRE,deuda_1350,LIBRE9,-120497.54999999999,D215,202510,Varios,202510
A016163,2025-10-09,LIBRE,deuda: nombre_13,LIBRE5,253794.0,D215,202510,nombre_13,202510
A016174,2025-10-16,LIBRE,deuda: nombre_18,LIBRE6,-91467.06,D216,202510,nombre_18,202510
A016175,2025-10-16,LIBRE,deuda: nombre_2,LIBRE7,-171666.45,D216,202510,nombre_2,202510
A016192,2025-10-19,RECREACION,"2.deuda_14",RECREACION7,-25010.94,D217,202510,Varios,202510
A016193,2025-10-19,RECREACION,deuda: nombre_9,RECREACION5,-25009.530000000002,D217,202510,nombre_9,202510
A016194,2025-10-19,RECREACION,deuda: nombre_11,RECREACION9,-25009.530000000002,D217,202510,nombre_11,202510
A016195,2025-10-19,RECREACION,deuda: nombre_6,RECREACION5,70494.0,D217,202510,nombre_6,202510
A016196,2025-10-19,RECREACION,deuda: nombre_20,RECREACION2,35244.0,D217,202510,nombre_20,202510
A016197,2025-10-19,RECREACION,deuda: nombre_8,RECREACION3,-9876.0,D217,202510,nombre_8,202510
A016199,2025-10-19,RECREACION,deuda: nombre_15,RECREACION4,-22566.0,D217,202510,nombre_15,202510
A016202,2025-10-20,LIBRE,deuda: nombre_3,LIBRE8,206559.0,D216,202510,nombre_3,202510
A016205,2025-10-20,LIBRE,deuda: nombre_17,LIBRE9,-16150.5,D215,202510,nombre_17,202510
A016221,2025-10-25,LIBRE,deuda: nombre_8,LIBRE10,211494.0,D194,202510,nombre_8,202506
A016228,2025-10-27,LIBRE,deuda: nombre_4,LIBRE1,70494.0,D216,202510,nombre_4,202510
A016240,2025-11-01,LIBRE,deuda: nombre_8,LIBRE2,-204385.5,D194,202511,nombre_8,202506
A016243,2025-11-08,HOGAR,deuda: nombre_3,HOGAR5,35244.0,D219,202511,nombre_3,202511
