"id","id_creditos","periodo_inicio","periodo_corte","tipo_credito","primer_dia_mes_corte"
A003771,38,201805,201806,gasto,2018-06-01
A003772,38,201805,201806,gasto,2018-06-01
A003773,38,201805,201806,gasto,2018-06-01
A003774,38,201805,201806,gasto,2018-06-01
A003775,38,201805,201806,gasto,2018-06-01
A003777,38,201805,201806,gasto,2018-06-01
A003782,38,201805,201806,gasto,2018-06-01
A003783,38,201805,201806,gasto,2018-06-01
A003785,38,201805,201806,gasto,2018-06-01
A003787,38,201805,201806,gasto,2018-06-01
A003788,38,201805,201806,gasto,2018-06-01
A003799,38,201805,201806,deposito,2018-06-01
A003800,38,201805,201806,gasto,2018-06-01
A003801,38,201805,201806,deposito,2018-06-01
A003802,38,201805,201806,deposito,2018-06-01
A003804,38,201805,201806,gasto,2018-06-01
A003805,38,201805,201806,gasto,2018-06-01
A003806,38,201805,201806,gasto,2018-06-01
A003827,38,201805,201806,gasto,2018-06-01
A003828,38,201805,201806,gasto,2018-06-01
A003831,38,201805,201806,gasto,2018-06-01
A003833,38,201805,201806,gasto,2018-06-01
A003834,38,201805,201806,gasto,2018-06-01
A003835,38,201805,201806,gasto,2018-06-01
A003836,38,201805,201806,gasto,2018-06-01
A003837,38,201805,201806,gasto,2018-06-01
A003838,38,201805,201806,gasto,2018-06-01
A003841,38,201805,201806,gasto,2018-06-01
A003843,39,201806,201807,gasto,2018-07-01
A003845,39,201806,201807,deposito,2018-07-01
A003847,39,201806,201807,deposito,2018-07-01
A003849,39,201806,201807,gasto,2018-07-01
A003913,39,201806,201807,gasto,2018-07-01
A003926,39,201806,201807,gasto,2018-07-01
A003945,39,201806,201807,gasto,2018-07-01
A003946,39,201806,201807,gasto,2018-07-01
A003948,39,201806,201807,gasto,2018-07-01
A003950,39,201806,201807,gasto,2018-07-01
A003951,39,201806,201807,gasto,2018-07-01
A003952,39,201806,201807,gasto,2018-07-01
A003953,39,201806,201807,gasto,2018-07-01
A003954,39,201806,201807,gasto,2018-07-01
A003955,39,201806,201807,gasto,2018-07-01
A003956,39,201806,201807,gasto,2018-07-01
A003963,39,201806,201807,deposito,2018-07-01
A003966,39,201806,201807,gasto,2018-07-01
A003967,39,201806,201807,gasto,2018-07-01
A003968,39,201806,201807,gasto,2018-07-01
A003969,39,201806,201807,gasto,2018-07-01
A003970,39,201806,201807,gasto,2018-07-01
A003971,39,201806,201807,gasto,2018-07-01
A003972,39,201806,201807,gasto,2018-07-01
A003973,39,201806,201807,gasto,2018-07-01
A003974,39,201806,201807,gasto,2018-07-01
A003975,39,201806,201807,gasto,2018-07-01
A003976,39,201806,201807,gasto,2018-07-01
A003977,39,201806,201807,gasto,2018-07-01
A003978,39,201806,201807,gasto,2018-07-01
A003979,39,201806,201807,gasto,2018-07-01
A003981,40,201807,201808,gasto,2018-08-01
A003991,40,201807,201808,gasto,2018-08-01
A003992,40,201807,201808,gasto,2018-08-01
A003993,40,201807,201808,gasto,2018-08-01
A003998,40,201807,201808,gasto,2018-08-01
A004001,40,201807,201808,gasto,2018-08-01
A004002,40,201807,201808,gasto,2018-08-01
A004006,40,201807,201808,deposito,2018-08-01
A004012,40,201807,201808,gasto,2018-08-01
A004013,40,201807,201808,gasto,2018-08-01
A004014,40,201807,201808,gasto,2018-08-01
A004015,40,201807,201808,gasto,2018-08-01
A004016,40,201807,201808,gasto,2018-08-01
A004017,40,201807,201808,gasto,2018-08-01
A004018,40,201807,201808,gasto,2018-08-01
A004020,40,201807,201808,gasto,2018-08-01
A004022,40,201807,201808,gasto,2018-08-01
A004023,40,201807,201808,gasto,2018-08-01
A004024,40,201807,201808,gasto,2018-08-01
A004025,40,201807,201808,gasto,2018-08-01
A004029,40,201807,201808,gasto,2018-08-01
A004030,40,201807,201808,gasto,2018-08-01
A004031,40,201807,201808,gasto,2018-08-01
A004032,40,201807,201808,gasto,2018-08-01
A004034,40,201807,201808,gasto,2018-08-01
A004035,40,201807,201808,gasto,2018-08-01
A004053,40,201807,201808,deposito,2018-08-01
A004062,40,201807,201808,gasto,2018-08-01
A004063,40,201807,201808,gasto,2018-08-01
A004064,40,201807,201808,gasto,2018-08-01
A004065,40,201807,201808,gasto,2018-08-01
A004068,40,201807,201808,gasto,2018-08-01
A004070,41,201808,201809,gasto,2018-09-01
A004071,41,201808,201809,gasto,2018-09-01
A004072,41,201808,201809,gasto,2018-09-01
A004073,41,201808,201809,gasto,2018-09-01
A004074,41,201808,201809,gasto,2018-09-01
A004075,41,201808,201809,gasto,2018-09-01
A004086,41,201808,201809,gasto,2018-09-01
A004087,41,201808,201809,gasto,2018-09-01
A004088,41,201808,201809,gasto,2018-09-01
A004089,41,201808,201809,gasto,2018-09-01
A004103,41,201808,201809,deposito,2018-09-01
A004105,41,201808,201809,deposito,2018-09-01
A004107,41,201808,201809,gasto,2018-09-01
A004108,41,201808,201809,gasto,2018-09-01
A004109,41,201808,201809,gasto,2018-09-01
A004110,41,201808,201809,gasto,2018-09-01
A004114,41,201808,201809,gasto,2018-09-01
A004115,41,201808,201809,gasto,2018-09-01
A004117,41,201808,201809,gasto,2018-09-01
A004118,41,201808,201809,gasto,2018-09-01
A004119,41,201808,201809,gasto,2018-09-01
A004120,41,201808,201809,gasto,2018-09-01
A004129,41,201808,201809,gasto,2018-09-01
A004130,41,201808,201809,gasto,2018-09-01
A004146,41,201808,201809,gasto,2018-09-01
A004149,41,201808,201809,deposito,2018-09-01
A004151,41,201808,201809,deposito,2018-09-01
A004165,41,201808,201809,gasto,2018-09-01
A004166,41,201808,201809,gasto,2018-09-01
A004171,41,201808,201809,gasto,2018-09-01
A004173,41,201808,201809,gasto,2018-09-01
A004174,42,201809,201810,gasto,2018-10-01
A004175,42,201809,201810,gasto,2018-10-01
A004176,42,201809,201810,gasto,2018-10-01
A004177,42,201809,201810,gasto,2018-10-01
A004178,42,201809,201810,gasto,2018-10-01
A004200,42,201809,201810,gasto,2018-10-01
A004201,42,201809,201810,gasto,2018-10-01
A004202,42,201809,201810,gasto,2018-10-01
A004207,42,201809,201810,gasto,2018-10-01
A004212,42,201809,201810,gasto,2018-10-01
A004214,42,201809,201810,gasto,2018-10-01
A004215,42,201809,201810,gasto,2018-10-01
A004216,42,201809,201810,gasto,2018-10-01
A004217,42,201809,201810,gasto,2018-10-01
A004218,42,201809,201810,gasto,2018-10-01
A004219,42,201809,201810,gasto,2018-10-01
A004220,42,201809,201810,gasto,2018-10-01
A004221,42,201809,201810,gasto,2018-10-01
A004222,42,201809,201810,gasto,2018-10-01
A004223,42,201809,201810,gasto,2018-10-01
A004224,42,201809,201810,gasto,2018-10-01
A004225,42,201809,201810,gasto,2018-10-01
A004228,42,201809,201810,gasto,2018-10-01
A004229,42,201809,201810,gasto,2018-10-01
A004230,42,201809,201810,gasto,2018-10-01
A004231,42,201809,201810,gasto,2018-10-01
A004232,42,201809,201810,gasto,2018-10-01
A004233,42,201809,201810,gasto,2018-10-01
A004235,42,201809,201810,gasto,2018-10-01
A004249,42,201809,201810,deposito,2018-10-01
A004251,42,201809,201810,deposito,2018-10-01
A004254,42,201809,201810,gasto,2018-10-01
A004255,42,201809,201810,gasto,2018-10-01
A004256,42,201809,201810,gasto,2018-10-01
A004263,42,201809,201810,gasto,2018-10-01
A004264,42,201809,201810,gasto,2018-10-01
A004265,42,201809,201810,gasto,2018-10-01
A004269,43,201810,201811,gasto,2018-11-01
A004273,43,201810,201811,gasto,2018-11-01
A004274,43,201810,201811,gasto,2018-11-01
A004275,43,201810,201811,gasto,2018-11-01
A004276,43,201810,201811,gasto,2018-11-01
A004277,43,201810,201811,gasto,2018-11-01
A004278,43,201810,201811,gasto,2018-11-01
A004281,43,201810,201811,gasto,2018-11-01
A004282,43,201810,201811,gasto,2018-11-01
A004294,43,201810,201811,gasto,2018-11-01
A004295,43,201810,201811,gasto,2018-11-01
A004298,43,201810,201811,deposito,2018-11-01
A004303,43,201810,201811,gasto,2018-11-01
A004304,43,201810,201811,gasto,2018-11-01
A004305,43,201810,201811,gasto,2018-11-01
A004306,43,201810,201811,gasto,2018-11-01
A004307,43,201810,201811,gasto,2018-11-01
A004308,43,201810,201811,gasto,2018-11-01
A004309,43,201810,201811,gasto,2018-11-01
A004310,43,201810,201811,gasto,2018-11-01
A004312,43,201810,201811,gasto,2018-11-01
A004313,43,201810,201811,gasto,2018-11-01
A004314,43,201810,201811,gasto,2018-11-01
A004316,43,201810,201811,gasto,2018-11-01
A004317,43,201810,201811,gasto,2018-11-01
A004318,43,201810,201811,gasto,2018-11-01
A004320,43,201810,201811,gasto,2018-11-01
A004321,43,201810,201811,gasto,2018-11-01
A004331,43,201810,201811,gasto,2018-11-01
A004332,43,201810,201811,gasto,2018-11-01
A004333,43,201810,201811,gasto,2018-11-01
A004334,43,201810,201811,gasto,2018-11-01
A004349,43,201810,201811,deposito,2018-11-01
A004351,43,201810,201811,deposito,2018-11-01
A004356,43,201810,201811,gasto,2018-11-01
A004357,43,201810,201811,gasto,2018-11-01
A004358,43,201810,201811,gasto,2018-11-01
A004359,43,201810,201811,gasto,2018-11-01
A004360,43,201810,201811,gasto,2018-11-01
A004361,43,201810,201811,gasto,2018-11-01
A004362,43,201810,201811,gasto,2018-11-01
A004364,43,201810,201811,gasto,2018-11-01
A004366,43,201810,201811,gasto,2018-11-01
A004369,43,201810,201811,gasto,2018-11-01
A004370,43,201810,201811,gasto,2018-11-01
A004371,43,201810,201811,gasto,2018-11-01
A004372,43,201810,201811,gasto,2018-11-01
A004376,44,201811,201812,gasto,2018-12-01
A004377,44,201811,201812,gasto,2018-12-01
A004378,44,201811,201812,gasto,2018-12-01
A004379,44,201811,201812,gasto,2018-12-01
A004381,44,201811,201812,gasto,2018-12-01
A004382,44,201811,201812,gasto,2018-12-01
A004383,44,201811,201812,gasto,2018-12-01
A004393,44,201811,201812,gasto,2018-12-01
A004394,44,201811,201812,gasto,2018-12-01
A004395,44,201811,201812,gasto,2018-12-01
A004396,44,201811,201812,gasto,2018-12-01
A004397,44,201811,201812,gasto,2018-12-01
A004401,44,201811,201812,deposito,2018-12-01
A004403,44,201811,201812,gasto,2018-12-01
A004404,44,201811,201812,gasto,2018-12-01
A004411,44,201811,201812,gasto,2018-12-01
A004414,44,201811,201812,gasto,2018-12-01
A004415,44,201811,201812,gasto,2018-12-01
A004416,44,201811,201812,gasto,2018-12-01
A004417,44,201811,201812,gasto,2018-12-01
A004419,44,201811,201812,gasto,2018-12-01
A004420,44,201811,201812,gasto,2018-12-01
A004421,44,201811,201812,gasto,2018-12-01
A004422,44,201811,201812,gasto,2018-12-01
A004423,44,201811,201812,gasto,2018-12-01
A004424,44,201811,201812,gasto,2018-12-01
A004434,44,201811,201812,deposito,2018-12-01
A004436,44,201811,201812,deposito,2018-12-01
A004445,44,201811,201812,gasto,2018-12-01
A004446,44,201811,201812,gasto,2018-12-01
A004447,44,201811,201812,gasto,2018-12-01
A004448,44,201811,201812,gasto,2018-12-01
A004451,44,201811,201812,gasto,2018-12-01
A004455,44,201811,201812,gasto,2018-12-01
A004456,44,201811,201812,gasto,2018-12-01
A004457,44,201811,201812,gasto,2018-12-01
A004459,44,201811,201812,gasto,2018-12-01
A004467,44,201811,201812,deposito,2018-12-01
A004469,44,201811,201812,gasto,2018-12-01
A004470,44,201811,201812,gasto,2018-12-01
A004471,44,201811,201812,gasto,2018-12-01
A004472,44,201811,201812,gasto,2018-12-01
A004474,45,201812,201901,gasto,2019-01-01
A004475,45,201812,201901,gasto,2019-01-01
A004476,45,201812,201901,gasto,2019-01-01
A004477,45,201812,201901,gasto,2019-01-01
A004478,45,201812,201901,gasto,2019-01-01
A004479,45,201812,201901,gasto,2019-01-01
A004480,45,201812,201901,gasto,2019-01-01
A004492,45,201812,201901,deposito,2019-01-01
A004494,45,201812,201901,deposito,2019-01-01
A004496,45,201812,201901,gasto,2019-01-01
A004497,45,201812,201901,gasto,2019-01-01
A004498,45,201812,201901,gasto,2019-01-01
A004499,45,201812,201901,gasto,2019-01-01
A004501,45,201812,201901,gasto,2019-01-01
A004502,45,201812,201901,gasto,2019-01-01
A004504,45,201812,201901,gasto,2019-01-01
A004505,45,201812,201901,gasto,2019-01-01
A004509,45,201812,201901,gasto,2019-01-01
A004510,45,201812,201901,gasto,2019-01-01
A004515,45,201812,201901,gasto,2019-01-01
A004517,45,201812,201901,gasto,2019-01-01
A004529,45,201812,201901,gasto,2019-01-01
A004530,45,201812,201901,gasto,2019-01-01
A004535,45,201812,201901,gasto,2019-01-01
A004536,45,201812,201901,gasto,2019-01-01
A004537,45,201812,201901,gasto,2019-01-01
A004538,45,201812,201901,gasto,2019-01-01
A004539,45,201812,201901,gasto,2019-01-01
A004540,45,201812,201901,gasto,2019-01-01
A004541,45,201812,201901,gasto,2019-01-01
A004542,45,201812,201901,gasto,2019-01-01
A004543,45,201812,201901,gasto,2019-01-01
A004545,45,201812,201901,gasto,2019-01-01
A004546,45,201812,201901,gasto,2019-01-01
A004547,45,201812,201901,gasto,2019-01-01
A004549,45,201812,201901,deposito,2019-01-01
A004550,45,201812,201901,deposito,2019-01-01
A004552,45,201812,201901,gasto,2019-01-01
A004553,45,201812,201901,gasto,2019-01-01
A004554,45,201812,201901,gasto,2019-01-01
A004555,45,201812,201901,gasto,2019-01-01
A004556,45,201812,201901,gasto,2019-01-01
A004557,45,201812,201901,gasto,2019-01-01
A004558,45,201812,201901,gasto,2019-01-01
A004559,45,201812,201901,gasto,2019-01-01
A004560,45,201812,201901,gasto,2019-01-01
A004560-1,45,201812,201901,gasto,2019-01-01
A004561,45,201812,201901,gasto,2019-01-01
A004568,45,201812,201901,gasto,2019-01-01
A004579,45,201812,201901,deposito,2019-01-01
A004581,45,201812,201901,deposito,2019-01-01
A004589,45,201812,201901,gasto,2019-01-01
A004590,45,201812,201901,gasto,2019-01-01
A004591,45,201812,201901,gasto,2019-01-01
A004592,45,201812,201901,gasto,2019-01-01
A004593,45,201812,201901,gasto,2019-01-01
A004594,45,201812,201901,gasto,2019-01-01
A004596,45,201812,201901,gasto,2019-01-01
A004597,45,201812,201901,gasto,2019-01-01
A004598,45,201812,201901,gasto,2019-01-01
A004602,46,201901,201902,gasto,2019-02-01
A004603,46,201901,201902,gasto,2019-02-01
A004604,46,201901,201902,gasto,2019-02-01
A004605,46,201901,201902,gasto,2019-02-01
A004606,46,201901,201902,gasto,2019-02-01
A004607,46,201901,201902,gasto,2019-02-01
A004608,46,201901,201902,gasto,2019-02-01
A004609,46,201901,201902,gasto,2019-02-01
A004610,46,201901,201902,gasto,2019-02-01
A004619,46,201901,201902,gasto,2019-02-01
A004620,46,201901,201902,gasto,2019-02-01
A004621,46,201901,201902,gasto,2019-02-01
A004623,46,201901,201902,gasto,2019-02-01
A004625,46,201901,201902,gasto,2019-02-01
A004628,46,201901,201902,gasto,2019-02-01
A004630,46,201901,201902,gasto,2019-02-01
A004631,46,201901,201902,gasto,2019-02-01
A004638,46,201901,201902,gasto,2019-02-01
A004639,46,201901,201902,gasto,2019-02-01
A004640,46,201901,201902,gasto,2019-02-01
A004641,46,201901,201902,gasto,2019-02-01
A004643,46,201901,201902,gasto,2019-02-01
A004644,46,201901,201902,gasto,2019-02-01
A004659,46,201901,201902,deposito,2019-02-01
A004661,46,201901,201902,deposito,2019-02-01
A004664,46,201901,201902,gasto,2019-02-01
A004665,46,201901,201902,gasto,2019-02-01
A004666,46,201901,201902,gasto,2019-02-01
A004667,46,201901,201902,gasto,2019-02-01
A004668,46,201901,201902,gasto,2019-02-01
A004669,46,201901,201902,gasto,2019-02-01
A004670,46,201901,201902,gasto,2019-02-01
A004671,46,201901,201902,gasto,2019-02-01
A004672,46,201901,201902,gasto,2019-02-01
A004675,46,201901,201902,gasto,2019-02-01
A004680,47,201902,201903,gasto,2019-03-01
A004681,47,201902,201903,gasto,2019-03-01
A004682,47,201902,201903,gasto,2019-03-01
A004684,47,201902,201903,gasto,2019-03-01
A004685,47,201902,201903,gasto,2019-03-01
A004686,47,201902,201903,gasto,2019-03-01
A004687,47,201902,201903,gasto,2019-03-01
A004688,47,201902,201903,gasto,2019-03-01
A004689,47,201902,201903,gasto,2019-03-01
A004690,47,201902,201903,gasto,2019-03-01
A004691,47,201902,201903,gasto,2019-03-01
A004697,47,201902,201903,gasto,2019-03-01
A004707,47,201902,201903,gasto,2019-03-01
A004708,47,201902,201903,gasto,2019-03-01
A004709,47,201902,201903,gasto,2019-03-01
A004710,47,201902,201903,gasto,2019-03-01
A004714,47,201902,201903,gasto,2019-03-01
A004714-1,47,201902,201903,gasto,2019-03-01
A004714-2,47,201902,201903,gasto,2019-03-01
A004714-3,47,201902,201903,gasto,2019-03-01
A004715,47,201902,201903,gasto,2019-03-01
A004716,47,201902,201903,gasto,2019-03-01
A004717,47,201902,201903,gasto,2019-03-01
A004719,47,201902,201903,gasto,2019-03-01
A004720,47,201902,201903,gasto,2019-03-01
A004722,47,201902,201903,gasto,2019-03-01
A004723,47,201902,201903,gasto,2019-03-01
A004724,47,201902,201903,gasto,2019-03-01
A004725,47,201902,201903,gasto,2019-03-01
A004726,47,201902,201903,gasto,2019-03-01
A004740,47,201902,201903,deposito,2019-03-01
A004742,47,201902,201903,deposito,2019-03-01
A004750,47,201902,201903,gasto,2019-03-01
A004751,47,201902,201903,gasto,2019-03-01
A004753,47,201902,201903,gasto,2019-03-01
A004754,47,201902,201903,gasto,2019-03-01
A004755,47,201902,201903,gasto,2019-03-01
A004758,47,201902,201903,gasto,2019-03-01
A004762,47,201902,201903,gasto,2019-03-01
A004763,47,201902,201903,gasto,2019-03-01
A004764,47,201902,201903,gasto,2019-03-01
A004765,47,201902,201903,gasto,2019-03-01
A004768,47,201902,201903,gasto,2019-03-01
A004769,47,201902,201903,gasto,2019-03-01
A004770,47,201902,201903,gasto,2019-03-01
A004772,48,201903,201904,gasto,2019-04-01
A004773,48,201903,201904,gasto,2019-04-01
A004776,48,201903,201904,gasto,2019-04-01
A004778,48,201903,201904,gasto,2019-04-01
A004779,48,201903,201904,gasto,2019-04-01
A004789,48,201903,201904,gasto,2019-04-01
A004790,48,201903,201904,gasto,2019-04-01
A004799,48,201903,201904,gasto,2019-04-01
A004842,48,201903,201904,gasto,2019-04-01
A004843,48,201903,201904,gasto,2019-04-01
A004844,48,201903,201904,gasto,2019-04-01
A004845,48,201903,201904,gasto,2019-04-01
A004847,48,201903,201904,gasto,2019-04-01
A004848,48,201903,201904,gasto,2019-04-01
A004849,48,201903,201904,gasto,2019-04-01
A004850,48,201903,201904,gasto,2019-04-01
A004851,48,201903,201904,gasto,2019-04-01
A004852,48,201903,201904,gasto,2019-04-01
A004854,48,201903,201904,gasto,2019-04-01
A004855,48,201903,201904,gasto,2019-04-01
A004856,48,201903,201904,gasto,2019-04-01
A004857,48,201903,201904,gasto,2019-04-01
A004858,48,201903,201904,gasto,2019-04-01
A004859,48,201903,201904,deposito,2019-04-01
A004889,48,201903,201904,gasto,2019-04-01
A004890,48,201903,201904,gasto,2019-04-01
A004892,48,201903,201904,gasto,2019-04-01
A004894,48,201903,201904,gasto,2019-04-01
A004895,48,201903,201904,gasto,2019-04-01
A004896,48,201903,201904,gasto,2019-04-01
A004897,48,201903,201904,gasto,2019-04-01
A004898,48,201903,201904,gasto,2019-04-01
A004902,48,201903,201904,gasto,2019-04-01
A004903,48,201903,201904,gasto,2019-04-01
A004904,48,201903,201904,gasto,2019-04-01
A004905,48,201903,201904,gasto,2019-04-01
A004908,48,201903,201904,gasto,2019-04-01
A004909,48,201903,201904,gasto,2019-04-01
A004910,48,201903,201904,gasto,2019-04-01
A004913,48,201903,201904,gasto,2019-04-01
A004914,48,201903,201904,gasto,2019-04-01
A004915,48,201903,201904,gasto,2019-04-01
A004916,48,201903,201904,gasto,2019-04-01
A004917,48,201903,201904,gasto,2019-04-01
A004918,48,201903,201904,gasto,2019-04-01
A004919,48,201903,201904,deposito,2019-04-01
A004920,48,201903,201904,gasto,2019-04-01
A004921,48,201903,201904,gasto,2019-04-01
A004922,48,201903,201904,gasto,2019-04-01
A004933,48,201903,201904,deposito,2019-04-01
A004946,48,201903,201904,gasto,2019-04-01
A004947,48,201903,201904,gasto,2019-04-01
A004948,48,201903,201904,gasto,2019-04-01
A004949,48,201903,201904,gasto,2019-04-01
A004950,48,201903,201904,gasto,2019-04-01
A004956,48,201903,201904,gasto,2019-04-01
A004957,48,201903,201904,gasto,2019-04-01
A004958,48,201903,201904,gasto,2019-04-01
A004959,48,201903,201904,gasto,2019-04-01
A004960,48,201903,201904,gasto,2019-04-01
A004961,48,201903,201904,gasto,2019-04-01
A004962,48,201903,201904,gasto,2019-04-01
A004964,48,201903,201904,gasto,2019-04-01
A004965,48,201903,201904,gasto,2019-04-01
A004966,48,201903,201904,gasto,2019-04-01
A004967,48,201903,201904,deposito,2019-04-01
A004968,48,201903,201904,gasto,2019-04-01
A004969,48,201903,201904,gasto,2019-04-01
A004970,48,201903,201904,gasto,2019-04-01
A004971,48,201903,201904,gasto,2019-04-01
A004976,48,201903,201904,gasto,2019-04-01
A004977,48,201903,201904,gasto,2019-04-01
A004982,48,201903,201904,gasto,2019-04-01
A004985,49,201904,201905,gasto,2019-05-01
