"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_creditos","periodo_inicio","periodo_corte","primer_dia_mes_corte","tipo_credito"
A014018,2024-04-26,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE3,credito_1,-2618.73,109,202404,202405,2024-05-01,gasto
A014019,2024-04-26,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE4,credito_1,-7858.995,109,202404,202405,2024-05-01,gasto
A014022,2024-04-26,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE5,credito_1,-5858.91,109,202404,202405,2024-05-01,gasto
A014023,2024-04-26,P.VIAJE,consumible,consumible_10400,P.VIAJE10,credito_1,-5858.91,109,202404,202405,2024-05-01,gasto
A014024,2024-04-26,P.VIAJE,consumible,consumible_8516,P.VIAJE4,credito_1,-7483.9349999999995,109,202404,202405,2024-05-01,gasto
A014024-1,2024-04-26,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE6,credito_1,-7483.9349999999995,109,202404,202405,2024-05-01,gasto
A014025,2024-04-27,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE7,credito_1,-4439.745,109,202404,202405,2024-05-01,gasto
A014026,2024-04-27,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,credito_1,-5326.635,109,202404,202405,2024-05-01,gasto
A014027,2024-04-27,P.VIAJE,consumible,consumible_10806,P.VIAJE4,credito_1,-13141.56,109,202404,202405,2024-05-01,gasto
A014028,2024-04-27,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE10,credito_1,-31024.59,109,202404,202405,2024-05-01,gasto
A014029,2024-04-27,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE1,credito_1,-124860.795,109,202404,202405,2024-05-01,gasto
A014030,2024-04-27,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE2,credito_1,-19514.760000000002,109,202404,202405,2024-05-01,gasto
A014031,2024-04-27,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE3,credito_1,-6508.92,109,202404,202405,2024-05-01,gasto
A014033,2024-04-27,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE5,credito_1,-10150.244999999999,109,202404,202405,2024-05-01,gasto
A014034,2024-04-27,P.VIAJE,transporte,transporte_2,P.VIAJE5,credito_1,-3907.4700000000003,109,202404,202405,2024-05-01,gasto
A014035,2024-04-27,P.VIAJE,consumible,consumible_11828,P.VIAJE2,credito_1,-7094.070000000001,109,202404,202405,2024-05-01,gasto
A014035-1,2024-04-27,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE6,credito_1,-7094.070000000001,109,202404,202405,2024-05-01,gasto
A014036,2024-04-27,P.VIAJE,transporte,transporte_20,P.VIAJE4,credito_1,-9382.5,109,202404,202405,2024-05-01,gasto
A014036-1,2024-04-27,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE7,credito_1,-9382.5,109,202404,202405,2024-05-01,gasto
A014038,2024-04-27,RECREACION,consumible,consumible_12170,RECREACION10,credito_1,-11215.5,109,202404,202405,2024-05-01,gasto
A014038-1,2024-04-27,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE8,credito_1,-11215.5,109,202404,202405,2024-05-01,gasto
A014039,2024-04-27,LIBRE,gustos,"8.gustos_4",LIBRE10,credito_1,-19689.6,109,202404,202405,2024-05-01,gasto
A014040,2024-04-27,RECREACION,transporte,transporte_15,RECREACION2,credito_1,-6915.0,109,202404,202405,2024-05-01,gasto
A014041,2024-04-29,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE10,credito_1,-19041.0,109,202404,202405,2024-05-01,gasto
A014043,2024-04-29,DINERO,transaccion,transaccion_4,DINERO4,credito_1,2661137.055,109,202404,202405,2024-05-01,deposito
A014048,2024-04-29,NECESIDAD,consumible,consumible_5066,NECESIDAD6,credito_1,-8346.15,109,202404,202405,2024-05-01,gasto
A014049,2024-04-29,NECESIDAD,consumible,consumible_7710,NECESIDAD2,credito_1,-5419.695000000001,109,202404,202405,2024-05-01,gasto
A014050,2024-04-29,NECESIDAD,consumible,consumible_6665,NECESIDAD7,credito_1,-7600.26,109,202404,202405,2024-05-01,gasto
A014051,2024-04-29,NECESIDAD,consumible,consumible_6381,NECESIDAD1,credito_1,-11966.325,109,202404,202405,2024-05-01,gasto
A014052,2024-04-29,NECESIDAD,consumible,consumible_5863,NECESIDAD9,credito_1,-14861.76,109,202404,202405,2024-05-01,gasto
A014053,2024-04-29,NECESIDAD,consumible,consumible_5624,NECESIDAD8,credito_1,-14183.55,109,202404,202405,2024-05-01,gasto
A014054,2024-04-29,NECESIDAD,consumible,consumible_4605,NECESIDAD7,credito_1,-3523.95,109,202404,202405,2024-05-01,gasto
A014055,2024-04-29,NECESIDAD,consumible,consumible_6935,NECESIDAD7,credito_1,-3946.95,109,202404,202405,2024-05-01,gasto
A014056,2024-04-29,NECESIDAD,consumible,consumible_5753,NECESIDAD9,credito_1,-3319.5,109,202404,202405,2024-05-01,gasto
A014057,2024-04-29,NECESIDAD,consumible,consumible_8017,NECESIDAD5,credito_1,-10510.5,109,202404,202405,2024-05-01,gasto
A014058,2024-04-29,NECESIDAD,consumible,consumible_4197,NECESIDAD5,credito_1,-3108.0,109,202404,202405,2024-05-01,gasto
A014059,2024-04-29,NECESIDAD,consumible,consumible_5335,NECESIDAD7,credito_1,-2967.0,109,202404,202405,2024-05-01,gasto
A014060,2024-04-29,NECESIDAD,consumible,consumible_6174,NECESIDAD8,credito_1,-2128.755,109,202404,202405,2024-05-01,gasto
A014061,2024-04-29,NECESIDAD,consumible,consumible_6030,NECESIDAD2,credito_1,-5117.25,109,202404,202405,2024-05-01,gasto
A014062,2024-04-29,NECESIDAD,consumible,consumible_5230,NECESIDAD2,credito_1,-369.07500000000005,109,202404,202405,2024-05-01,gasto
A014063,2024-04-29,NECESIDAD,consumible,consumible_8171,NECESIDAD1,credito_1,-2790.75,109,202404,202405,2024-05-01,gasto
A014064,2024-04-29,NECESIDAD,consumible,consumible_5515,NECESIDAD7,credito_1,-1007.8050000000001,109,202404,202405,2024-05-01,gasto
A014065,2024-04-29,NECESIDAD,consumible,consumible_7031,NECESIDAD1,credito_1,-1640.895,109,202404,202405,2024-05-01,gasto
A014066,2024-04-29,NECESIDAD,consumible,consumible_5593,NECESIDAD9,credito_1,-1698.0,109,202404,202405,2024-05-01,gasto
A014067,2024-04-29,NECESIDAD,consumible,consumible_7164,NECESIDAD8,credito_1,-3713.5950000000003,109,202404,202405,2024-05-01,gasto
A014068,2024-04-29,NECESIDAD,consumible,consumible_7374,NECESIDAD8,credito_1,-3927.915,109,202404,202405,2024-05-01,gasto
A014069,2024-04-29,NECESIDAD,consumible,consumible_7761,NECESIDAD1,credito_1,-656.715,109,202404,202405,2024-05-01,gasto
A014070,2024-04-29,NECESIDAD,consumible,consumible_4740,NECESIDAD2,credito_1,-1385.685,109,202404,202405,2024-05-01,gasto
A014071,2024-04-29,NECESIDAD,consumible,consumible_4417,NECESIDAD5,credito_1,-1169.25,109,202404,202405,2024-05-01,gasto
A014072,2024-04-29,NECESIDAD,consumible,consumible_6504,NECESIDAD8,credito_1,-792.78,109,202404,202405,2024-05-01,gasto
A014073,2024-04-29,NECESIDAD,consumible,consumible_3639,NECESIDAD3,credito_1,-3707.25,109,202404,202405,2024-05-01,gasto
A014074,2024-04-29,NECESIDAD,consumible,consumible_8378,NECESIDAD4,credito_1,-5857.5,109,202404,202405,2024-05-01,gasto
A014076,2024-04-30,INGRESO,actividad,actividad_17,INGRESO2,credito_1,-86439.0,109,202404,202405,2024-05-01,gasto
A014077,2024-04-30,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE1,credito_1,9358.515000000001,109,202404,202405,2024-05-01,deposito
A014078,2024-04-30,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE2,credito_1,10138.244999999999,109,202404,202405,2024-05-01,deposito
A014079,2024-04-30,RECREACION,consumible,consumible_10148,RECREACION2,credito_1,-15798.0,109,202404,202405,2024-05-01,gasto
A014080,2024-04-30,RECREACION,consumible,consumible_12812,RECREACION8,credito_1,-14035.5,109,202404,202405,2024-05-01,gasto
A014081,2024-04-30,RECREACION,consumible,consumible_12949,RECREACION1,credito_1,-5575.5,109,202404,202405,2024-05-01,gasto
A014085,2024-04-30,SUSCRIPCION,hogar,hogar_8944,SUSCRIPCION4,credito_1,-9163.95,109,202404,202405,2024-05-01,gasto
A014086,2024-04-30,LIBRE,consumible,consumible_2436,LIBRE3,credito_1,-5646.0,109,202404,202405,2024-05-01,gasto
A014090,2024-05-03,SUSCRIPCION,hogar,hogar_8943,SUSCRIPCION5,credito_1,-51399.795,109,202404,202405,2024-05-01,gasto
A014091,2024-05-03,NECESIDAD,consumible,consumible_5484,NECESIDAD8,credito_1,-2720.25,109,202404,202405,2024-05-01,gasto
A014092,2024-05-03,NECESIDAD,consumible,consumible_5279,NECESIDAD3,credito_1,-3030.45,109,202404,202405,2024-05-01,gasto
A014093,2024-05-03,NECESIDAD,consumible,consumible_4961,NECESIDAD1,credito_1,-8549.19,109,202404,202405,2024-05-01,gasto
A014094,2024-05-03,NECESIDAD,necesidad,necesidad_11,NECESIDAD9,credito_1,-6400.35,109,202404,202405,2024-05-01,gasto
A014095,2024-05-03,NECESIDAD,consumible,consumible_5790,NECESIDAD2,credito_1,-1874.25,109,202404,202405,2024-05-01,gasto
A014096,2024-05-03,HOGAR,hogar,hogar1806,HOGAR10,credito_1,-1980.0,109,202404,202405,2024-05-01,gasto
A014291,2024-05-05,LIBRE,recreacion,recreacion_6,LIBRE9,credito_1,-3883.5,109,202404,202405,2024-05-01,gasto
A014292,2024-05-05,LIBRE,consumible,consumible_2283,LIBRE6,credito_1,-5998.5,109,202404,202405,2024-05-01,gasto
A014293,2024-05-05,LIBRE,consumible,consumible_2479,LIBRE10,credito_1,-4800.0,109,202404,202405,2024-05-01,gasto
A014294,2024-05-05,LIBRE,gustos,"5.gustos_9",LIBRE2,credito_1,-14035.5,109,202404,202405,2024-05-01,gasto
A014295,2024-05-06,LIBRE,recreacion,recreacion_16,LIBRE8,credito_1,-7761.0,109,202404,202405,2024-05-01,gasto
A014296,2024-05-06,LIBRE,recreacion,recreacion_17,LIBRE9,credito_1,-7761.0,109,202404,202405,2024-05-01,gasto
A014298,2024-05-06,RECREACION,consumible,consumible_11925,RECREACION5,credito_1,-1416.0,109,202404,202405,2024-05-01,gasto
A014299,2024-05-06,RECREACION,consumible,consumible_10492,RECREACION8,credito_1,-2861.25,109,202404,202405,2024-05-01,gasto
A014300,2024-05-06,RECREACION,consumible,consumible_10470,RECREACION10,credito_1,-3319.5,109,202404,202405,2024-05-01,gasto
A014301,2024-05-08,RECREACION,consumible,consumible_13131,RECREACION9,credito_1,-4024.5,109,202404,202405,2024-05-01,gasto
A014302,2024-05-08,RECREACION,consumible,consumible_10144,RECREACION6,credito_1,-15798.0,109,202404,202405,2024-05-01,gasto
A014303,2024-05-09,P.VIAJE,consumible,consumible_10519,P.VIAJE1,credito_1,-10828.455,110,202405,202406,2024-06-01,gasto
A014304,2024-05-09,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE10,credito_1,-21156.0,110,202405,202406,2024-06-01,gasto
A014306,2024-05-10,NECESIDAD,necesidad,necesidad_5,NECESIDAD2,credito_1,-29558.19,110,202405,202406,2024-06-01,gasto
A014312,2024-05-11,RECREACION,transporte,transporte_16,RECREACION4,credito_1,-9100.5,110,202405,202406,2024-06-01,gasto
A014313,2024-05-12,P.FORMAL,educacion,educacion_5259,P.FORMAL6,credito_1,-57252.0,110,202405,202406,2024-06-01,gasto
A014314,2024-05-12,LIBRE,consumible,consumible_6368,LIBRE1,credito_1,-8043.0,110,202405,202406,2024-06-01,gasto
A014315,2024-05-12,LIBRE,consumible,consumible_3331,LIBRE8,credito_1,-8043.0,110,202405,202406,2024-06-01,gasto
A014316,2024-05-12,LIBRE,recreacion,recreacion_14,LIBRE3,credito_1,-2357.175,110,202405,202406,2024-06-01,gasto
A014317,2024-05-13,SUSCRIPCION,gustos,gustos_9387,SUSCRIPCION1,credito_1,-2480.55,110,202405,202406,2024-06-01,gasto
A014318,2024-05-13,NECESIDAD,consumible,consumible_5851,NECESIDAD1,credito_1,-2297.25,110,202405,202406,2024-06-01,gasto
A014319,2024-05-13,NECESIDAD,consumible,consumible_7308,NECESIDAD4,credito_1,-2755.5,110,202405,202406,2024-06-01,gasto
A014320,2024-05-13,NECESIDAD,consumible,consumible_3932,NECESIDAD10,credito_1,-4228.95,110,202405,202406,2024-06-01,gasto
A014321,2024-05-13,LIBRE,consumible,consumible_2921,LIBRE8,credito_1,-4228.95,110,202405,202406,2024-06-01,gasto
A014322,2024-05-13,NECESIDAD,consumible,consumible_4897,NECESIDAD5,credito_1,-9840.75,110,202405,202406,2024-06-01,gasto
A014323,2024-05-13,NECESIDAD,consumible,consumible_7372,NECESIDAD10,credito_1,-3655.7850000000003,110,202405,202406,2024-06-01,gasto
A014324,2024-05-13,NECESIDAD,consumible,consumible_6811,NECESIDAD1,credito_1,-1896.105,110,202405,202406,2024-06-01,gasto
A014325,2024-05-13,NECESIDAD,consumible,consumible_4737,NECESIDAD5,credito_1,-751.89,110,202405,202406,2024-06-01,gasto
A014326,2024-05-13,NECESIDAD,consumible,consumible_7144,NECESIDAD8,credito_1,-3840.495,110,202405,202406,2024-06-01,gasto
A014327,2024-05-13,NECESIDAD,consumible,consumible_7029,NECESIDAD3,credito_1,-1692.3600000000001,110,202405,202406,2024-06-01,gasto
A014328,2024-05-13,NECESIDAD,consumible,consumible_6170,NECESIDAD2,credito_1,-2109.72,110,202405,202406,2024-06-01,gasto
A014329,2024-05-13,NECESIDAD,consumible,consumible_5592,NECESIDAD10,credito_1,-1777.665,110,202405,202406,2024-06-01,gasto
A014330,2024-05-13,HOGAR,hogar,hogar1946,HOGAR10,credito_1,-2952.8999999999996,110,202405,202406,2024-06-01,gasto
A014331,2024-05-13,NECESIDAD,consumible,consumible_6502,NECESIDAD10,credito_1,-574.9350000000001,110,202405,202406,2024-06-01,gasto
A014332,2024-05-13,NECESIDAD,consumible,consumible_7758,NECESIDAD4,credito_1,-457.90500000000003,110,202405,202406,2024-06-01,gasto
A014333,2024-05-13,NECESIDAD,consumible,consumible_6111,NECESIDAD1,credito_1,-3876.45,110,202405,202406,2024-06-01,gasto
A014334,2024-05-13,NECESIDAD,consumible,consumible_6662,NECESIDAD10,credito_1,-6237.495,110,202405,202406,2024-06-01,gasto
A014335,2024-05-13,NECESIDAD,consumible,consumible_5701,NECESIDAD1,credito_1,-4130.25,110,202405,202406,2024-06-01,gasto
A014336,2024-05-13,NECESIDAD,consumible,consumible_6028,NECESIDAD4,credito_1,-3883.5,110,202405,202406,2024-06-01,gasto
A014337,2024-05-13,NECESIDAD,consumible,consumible_8375,NECESIDAD7,credito_1,-6104.25,110,202405,202406,2024-06-01,gasto
A014338,2024-05-13,NECESIDAD,consumible,consumible_5827,NECESIDAD5,credito_1,-2142.855,110,202405,202406,2024-06-01,gasto
A014339,2024-05-13,NECESIDAD,consumible,consumible_5439,NECESIDAD3,credito_1,-1457.595,110,202405,202406,2024-06-01,gasto
A014340,2024-05-13,NECESIDAD,consumible,consumible_8168,NECESIDAD4,credito_1,-2544.0,110,202405,202406,2024-06-01,gasto
A014341,2024-05-13,NECESIDAD,consumible,consumible_3634,NECESIDAD8,credito_1,-3707.25,110,202405,202406,2024-06-01,gasto
A014342,2024-05-13,NECESIDAD,consumible,consumible_6869,NECESIDAD3,credito_1,-4870.5,110,202405,202406,2024-06-01,gasto
A014343,2024-05-13,HOGAR,hogar,hogar2019,HOGAR3,credito_1,-6343.950000000001,110,202405,202406,2024-06-01,gasto
A014345,2024-05-14,LIBRE,necesidad,necesidad_7,LIBRE1,credito_1,-2473.5,110,202405,202406,2024-06-01,gasto
A014346,2024-05-14,RECREACION,invitacion,invitacion: nombre_5,RECREACION9,credito_1,-2473.5,110,202405,202406,2024-06-01,gasto
A014347,2024-05-14,SUSCRIPCION,hogar,hogar_8941,SUSCRIPCION7,credito_1,-14035.5,110,202405,202406,2024-06-01,gasto
A014348,2024-05-14,RECREACION,consumible,consumible_12204,RECREACION6,credito_1,-12555.0,110,202405,202406,2024-06-01,gasto
A014349,2024-05-14,RECREACION,consumible,consumible_12116,RECREACION4,credito_1,-2755.5,110,202405,202406,2024-06-01,gasto
A014350,2024-05-14,RECREACION,invitacion,invitacion: nombre_14,RECREACION10,credito_1,-2473.5,110,202405,202406,2024-06-01,gasto
A014351,2024-05-14,RECREACION,recreacion,recreacion_15,RECREACION4,credito_1,-2121.0,110,202405,202406,2024-06-01,gasto
A014352,2024-05-15,P.GUSTOS,necesidad,necesidad_16,P.GUSTOS3,credito_1,-19208.085,110,202405,202406,2024-06-01,gasto
A014353,2024-05-15,P.GUSTOS,necesidad,necesidad_8,P.GUSTOS10,credito_1,-88128.18000000001,110,202405,202406,2024-06-01,gasto
A014354,2024-05-15,P.GUSTOS,necesidad,necesidad_8,P.GUSTOS7,credito_1,-22424.295000000002,110,202405,202406,2024-06-01,gasto
A014355,2024-05-15,P.GUSTOS,necesidad,"5.necesidad_13",P.GUSTOS3,credito_1,-14317.5,110,202405,202406,2024-06-01,gasto
A014358,2024-05-16,LIBRE,consumible,consumible_6511,LIBRE8,credito_1,-9171.0,110,202405,202406,2024-06-01,gasto
A014359,2024-05-16,LIBRE,consumible,consumible_3094,LIBRE5,credito_1,-8818.5,110,202405,202406,2024-06-01,gasto
A014360,2024-05-16,LIBRE,consumible,consumible_2442,LIBRE7,credito_1,-5998.5,110,202405,202406,2024-06-01,gasto
A014361,2024-05-16,P.SALUD,necesidad,necesidad_12,P.SALUD10,credito_1,-70506.0,110,202405,202406,2024-06-01,gasto
A014362,2024-05-16,NECESIDAD,necesidad,necesidad_8,NECESIDAD5,credito_1,-32936.55,110,202405,202406,2024-06-01,gasto
A014363,2024-05-16,P.SALUD,necesidad,necesidad_14,P.SALUD1,credito_1,-20246.550000000003,110,202405,202406,2024-06-01,gasto
A014364,2024-05-16,P.SALUD,necesidad,necesidad_16,P.SALUD2,credito_1,-13467.974999999999,110,202405,202406,2024-06-01,gasto
A014365,2024-05-17,RECREACION,invitacion,invitacion: nombre_19,RECREACION1,credito_1,-16926.0,110,202405,202406,2024-06-01,gasto
A014366,2024-05-17,RECREACION,consumible,consumible_13427,RECREACION3,credito_1,-16926.0,110,202405,202406,2024-06-01,gasto
A014367,2024-05-17,RECREACION,recreacion,recreacion_16,RECREACION5,credito_1,-6774.0,110,202405,202406,2024-06-01,gasto
A014368,2024-05-18,HOGAR,hogar,hogar1945,HOGAR9,credito_1,-17026.815,110,202405,202406,2024-06-01,gasto
A014369,2024-05-18,LIBRE,consumible,consumible_2533,LIBRE6,credito_1,-14069.34,110,202405,202406,2024-06-01,gasto
A014370,2024-05-18,NECESIDAD,consumible,consumible_6778,NECESIDAD4,credito_1,-14069.34,110,202405,202406,2024-06-01,gasto
A014371,2024-05-18,NECESIDAD,consumible,consumible_6293,NECESIDAD9,credito_1,-12987.87,110,202405,202406,2024-06-01,gasto
A014372,2024-05-18,LIBRE,consumible,consumible_2915,LIBRE4,credito_1,-8516.055,110,202405,202406,2024-06-01,gasto
A014373,2024-05-18,NECESIDAD,consumible,consumible_5927,NECESIDAD5,credito_1,-7218.150000000001,110,202405,202406,2024-06-01,gasto
A014374,2024-05-18,NECESIDAD,consumible,consumible_6997,NECESIDAD5,credito_1,-21497.925000000003,110,202405,202406,2024-06-01,gasto
A014375,2024-05-18,LIBRE,consumible,consumible_5034,LIBRE5,credito_1,-6857.1900000000005,110,202405,202406,2024-06-01,gasto
A014376,2024-05-18,NECESIDAD,necesidad,necesidad_13,NECESIDAD5,credito_1,-17834.745000000003,110,202405,202406,2024-06-01,gasto
A014377,2024-05-18,RECREACION,transporte,transporte_17,RECREACION6,credito_1,-11985.359999999999,110,202405,202406,2024-06-01,gasto
A014381,2024-05-21,NECESIDAD,consumible,consumible_5511,NECESIDAD1,credito_1,-1839.0,110,202405,202406,2024-06-01,gasto
A014382,2024-05-23,LIBRE,consumible,consumible_3058,LIBRE1,credito_1,-8818.5,110,202405,202406,2024-06-01,gasto
A014383,2024-05-23,LIBRE,consumible,consumible_6507,LIBRE2,credito_1,-6703.5,110,202405,202406,2024-06-01,gasto
A014384,2024-05-23,LIBRE,consumible,consumible_3038,LIBRE1,credito_1,-5857.5,110,202405,202406,2024-06-01,gasto
A014385,2024-05-23,RECREACION,consumible,consumible_13321,RECREACION9,credito_1,-3460.5,110,202405,202406,2024-06-01,gasto
A014386,2024-05-23,RECREACION,invitacion,invitacion: nombre_1,RECREACION2,credito_1,-3460.5,110,202405,202406,2024-06-01,gasto
A014387,2024-05-24,NECESIDAD,consumible,consumible_7579,NECESIDAD3,credito_1,-6590.700000000001,110,202405,202406,2024-06-01,gasto
A014388,2024-05-24,HOGAR,hogar,hogar1975,HOGAR9,credito_1,-1542.9,110,202405,202406,2024-06-01,gasto
A014389,2024-05-24,NECESIDAD,consumible,consumible_7027,NECESIDAD5,credito_1,-1119.9,110,202405,202406,2024-06-01,gasto
A014390,2024-05-24,HOGAR,hogar,hogar2270,HOGAR4,credito_1,-6766.950000000001,110,202405,202406,2024-06-01,gasto
A014391,2024-05-24,NECESIDAD,consumible,consumible_6660,NECESIDAD2,credito_1,-6754.965,110,202405,202406,2024-06-01,gasto
A014392,2024-05-24,NECESIDAD,consumible,consumible_7127,NECESIDAD5,credito_1,-2763.255,110,202405,202406,2024-06-01,gasto
A014393,2024-05-24,NECESIDAD,consumible,consumible_5417,NECESIDAD5,credito_1,-1267.9499999999998,110,202405,202406,2024-06-01,gasto
A014394,2024-05-24,NECESIDAD,consumible,consumible_6167,NECESIDAD5,credito_1,-2032.1699999999998,110,202405,202406,2024-06-01,gasto
A014395,2024-05-24,NECESIDAD,consumible,consumible_6500,NECESIDAD2,credito_1,-714.5250000000001,110,202405,202406,2024-06-01,gasto
A014396,2024-05-24,NECESIDAD,consumible,consumible_4413,NECESIDAD9,credito_1,-1169.25,110,202405,202406,2024-06-01,gasto
A014397,2024-05-24,NECESIDAD,consumible,consumible_7370,NECESIDAD2,credito_1,-2542.5899999999997,110,202405,202406,2024-06-01,gasto
A014398,2024-05-24,NECESIDAD,consumible,consumible_5591,NECESIDAD1,credito_1,-2147.79,110,202405,202406,2024-06-01,gasto
A014399,2024-05-25,NECESIDAD,necesidad,necesidad_9,NECESIDAD7,credito_1,-28635.344999999998,110,202405,202406,2024-06-01,gasto
A014400,2024-05-25,NECESIDAD,necesidad,necesidad_8,NECESIDAD4,credito_1,-27134.4,110,202405,202406,2024-06-01,gasto
A014401,2024-05-26,NECESIDAD,necesidad,necesidad_9,NECESIDAD9,credito_1,-17772.0,110,202405,202406,2024-06-01,gasto
A014402,2024-05-26,NECESIDAD,necesidad,necesidad_12,NECESIDAD10,credito_1,-13794.390000000001,110,202405,202406,2024-06-01,gasto
A014403,2024-05-26,RECREACION,transporte,transporte_18,RECREACION8,credito_1,-11497.5,110,202405,202406,2024-06-01,gasto
A014409,2024-05-29,DINERO,transaccion,transaccion_6,DINERO6,credito_1,4511994.0,110,202405,202406,2024-06-01,deposito
A014411,2024-05-30,LIBRE,gustos,gustos_784,LIBRE5,credito_1,-52810.5,110,202405,202406,2024-06-01,gasto
A014412,2024-05-30,SUSCRIPCION,hogar,hogar_8940,SUSCRIPCION8,credito_1,-9163.95,110,202405,202406,2024-06-01,gasto
A014413,2024-05-31,P.FORMAL,necesidad,monedero,P.FORMAL7,credito_1,-86721.0,110,202405,202406,2024-06-01,gasto
A014414,2024-05-31,P.FORMAL,necesidad,monedero,P.FORMAL4,credito_1,-13880.400000000001,110,202405,202406,2024-06-01,gasto
A014415,2024-05-31,RECREACION,consumible,consumible_10142,RECREACION8,credito_1,-15798.0,110,202405,202406,2024-06-01,gasto
A014416,2024-06-01,NECESIDAD,necesidad,necesidad_20,NECESIDAD4,credito_1,-12696.0,110,202405,202406,2024-06-01,gasto
A014417,2024-06-01,LIBRE,deuda,deuda: nombre_11,LIBRE4,credito_1,-49348.95,110,202405,202406,2024-06-01,gasto
A014418,2024-06-01,LIBRE,consumible,consumible_2662,LIBRE7,credito_1,-1415.2949999999998,110,202405,202406,2024-06-01,gasto
A014419,2024-06-01,RECREACION,consumible,consumible_13441,RECREACION9,credito_1,-1767.7949999999998,110,202405,202406,2024-06-01,gasto
A014420,2024-06-01,RECREACION,consumible,consumible_13061,RECREACION9,credito_1,-2120.295,110,202405,202406,2024-06-01,gasto
A014421,2024-06-01,RECREACION,consumible,consumible_12325,RECREACION5,credito_1,-1767.7949999999998,110,202405,202406,2024-06-01,gasto
A014422,2024-06-01,RECREACION,transporte,transporte_18,RECREACION5,credito_1,-4870.5,110,202405,202406,2024-06-01,gasto
A014423,2024-06-01,RECREACION,transporte,transporte_9,RECREACION3,credito_1,-9171.0,110,202405,202406,2024-06-01,gasto
A014424,2024-06-01,SUSCRIPCION,hogar,hogar_8939,SUSCRIPCION9,credito_1,-51400.5,110,202405,202406,2024-06-01,gasto
A014425,2024-06-03,P.FORMAL,educacion,educacion_5212,P.FORMAL3,credito_1,-2861.25,110,202405,202406,2024-06-01,gasto
A014426,2024-06-03,NECESIDAD,consumible,consumible_4307,NECESIDAD5,credito_1,-4544.085,110,202405,202406,2024-06-01,gasto
A014427,2024-06-03,NECESIDAD,consumible,consumible_6380,NECESIDAD2,credito_1,-8071.200000000001,110,202405,202406,2024-06-01,gasto
A014428,2024-06-03,NECESIDAD,consumible,consumible_6658,NECESIDAD4,credito_1,-7707.42,110,202405,202406,2024-06-01,gasto
A014429,2024-06-03,NECESIDAD,consumible,consumible_4601,NECESIDAD1,credito_1,-5561.4,110,202405,202406,2024-06-01,gasto
A014430,2024-06-03,NECESIDAD,consumible,consumible_3631,NECESIDAD1,credito_1,-3707.25,110,202405,202406,2024-06-01,gasto
A014431,2024-06-03,NECESIDAD,consumible,consumible_6165,NECESIDAD7,credito_1,-2166.12,110,202405,202406,2024-06-01,gasto
A014432,2024-06-03,NECESIDAD,consumible,consumible_8016,NECESIDAD6,credito_1,-11991.0,110,202405,202406,2024-06-01,gasto
A014433,2024-06-03,NECESIDAD,consumible,consumible_4734,NECESIDAD8,credito_1,-498.09000000000003,110,202405,202406,2024-06-01,gasto
A014434,2024-06-03,NECESIDAD,consumible,consumible_7367,NECESIDAD5,credito_1,-3387.8849999999998,110,202405,202406,2024-06-01,gasto
A014435,2024-06-03,NECESIDAD,consumible,consumible_6027,NECESIDAD5,credito_1,-5286.450000000001,110,202405,202406,2024-06-01,gasto
A014436,2024-06-03,NECESIDAD,consumible,consumible_5510,NECESIDAD2,credito_1,-1128.36,110,202405,202406,2024-06-01,gasto
A014437,2024-06-03,NECESIDAD,consumible,consumible_7109,NECESIDAD3,credito_1,-1305.315,110,202405,202406,2024-06-01,gasto
A014438,2024-06-03,HOGAR,hogar,hogar1976,HOGAR10,credito_1,-3079.8,110,202405,202406,2024-06-01,gasto
A014439,2024-06-03,NECESIDAD,consumible,consumible_8161,NECESIDAD1,credito_1,-3531.0,110,202405,202406,2024-06-01,gasto
A014440,2024-06-03,NECESIDAD,consumible,consumible_8372,NECESIDAD10,credito_1,-5857.5,110,202405,202406,2024-06-01,gasto
A014441,2024-06-04,LIBRE,deuda,deuda: nombre_17,LIBRE5,credito_1,-52810.5,110,202405,202406,2024-06-01,gasto
A014442,2024-06-05,HOGAR,manualidad,manualidad_9,HOGAR3,credito_1,-3742.5,110,202405,202406,2024-06-01,gasto
A014443,2024-06-05,P.FORMAL,educacion,educacion_5200,P.FORMAL5,credito_1,-2226.75,110,202405,202406,2024-06-01,gasto
