"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","id_viaje","grupo_viaje","periodo_fact_c_diaria"
A001433,2016-09-24,P.VIAJE,necesidad,necesidad_2,P.VIAJE6,-23065.844999999998,V013,G011,201609
A003021,2017-11-18,P.VIAJE,transporte,transporte_2,P.VIAJE3,-651.075,V032,G022,201711
A013580,2024-03-12,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE10,-13471.5,V128,G075,202403
A009515,2022-05-20,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE9,-8642.25,V086,G059,202205
A004714-1,2019-02-19,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE8,-21156.0,V051,G035,201902
A013998,2024-04-25,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE10,-2599.695,V131,G075,202404
A004850,2019-03-21,P.VIAJE,recreacion,recreacion_10,P.VIAJE2,-5505.0,V052,G036,201903
A011977,2023-06-06,P.VIAJE,consumible,consumible_7499,P.VIAJE1,-6351.0,V102,G067,202306
A013905,2024-04-18,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE8,-15793.77,V122,G075,202404
A003236,2017-12-30,RECREACION,evento,evento_7824,RECREACION6,-711.0,V045,G029,201712
A000462,2015-11-19,P.VIAJE,consumible,consumible_7143,P.VIAJE7,-1275.0,V005,G004,201511
A015688,2025-04-16,P.VIAJE,consumible,consumible_10648,P.VIAJE2,-3531.0,V143,G081,202504
A001986,2017-03-17,P.VIAJE,recreacion,recreacion_18,P.VIAJE5,-5679.84,V021,G016,201703
A000967,2016-05-06,P.VIAJE,evento,evento_5839,P.VIAJE1,-51889.770000000004,V013,G011,201605
A013230,2024-01-13,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE4,-229295.26499999998,V122,G075,202401
A009775,2022-07-20,P.VIAJE,consumible,consumible_11844,P.VIAJE6,-2156.25,V088,G061,202207
A005780,2019-09-29,P.VIAJE,transporte,transporte: nombre_14,P.VIAJE10,-7056.0,V065,G046,201909
A002002,2017-03-18,P.VIAJE,recreacion,recreacion_2,P.VIAJE1,-42810.075,V021,G016,201703
A013796-1,2024-04-10,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE6,-1897.1625,V116,G075,202404
A006283,2019-12-29,P.VIAJE,consumible,consumible_7114,P.VIAJE6,-8212.199999999999,V074,G050,201912
A013796,2024-04-10,P.VIAJE,recreacion,recreacion_10,P.VIAJE6,-1897.1625,V116,G075,202404
A013870,2024-04-16,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE10,-2569.38,V122,G075,202404
A011046,2022-12-27,P.VIAJE,consumible,consumible_10622,P.VIAJE8,-5293.5,V100,G066,202212
A003026,2017-11-18,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE3,-3875.745,V032,G022,201711
A014034,2024-04-27,P.VIAJE,transporte,transporte_2,P.VIAJE5,-3907.4700000000003,V133,G075,202404
A009520,2022-05-21,P.VIAJE,transporte,transporte_6,P.VIAJE5,-26373.0,V086,G059,202205
A013112,2023-12-25,P.VIAJE,consumible,consumible_10419,P.VIAJE1,-28206.0,V113,G072,202312
A001421,2016-09-23,P.VIAJE,necesidad,necesidad_12,P.VIAJE2,-9813.255000000001,V013,G011,201609
A003658,2018-05-04,P.VIAJE,recreacion,recreacion_20,P.VIAJE1,-464.25,V045,G029,201805
A013069,2023-12-17,P.VIAJE,consumible,consumible_10536,P.VIAJE4,-2755.5,V112,G072,202312
A014136,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE4,1284.15,V122,G075,202405
A005319,2019-06-15,P.VIAJE,recreacion,recreacion_5,P.VIAJE4,-2121.0,V061,G042,201906
A005694,2019-09-20,P.VIAJE,necesidad,necesidad_20,P.VIAJE4,-57816.705,V065,G046,201909
A002001,2017-03-18,P.VIAJE,recreacion,recreacion_1,P.VIAJE3,-10537.289999999999,V021,G016,201703
A002881,2017-10-21,P.VIAJE,recreacion,recreacion_19,P.VIAJE2,-3249.0,V027,G021,201710
A002992,2017-11-12,P.VIAJE,evento,evento_5907,P.VIAJE3,-115970.04000000001,V031,G022,201711
A011942,2023-06-01,P.VIAJE,transporte,transporte_1,P.VIAJE7,-2967.0,V102,G067,202306
A003605-1,2018-04-22,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE3,-35256.0,V045,G029,201804
A013601,2024-03-13,P.VIAJE,evento,evento_5824,P.VIAJE6,-16805.7975,V132,G075,202403
A001691,2016-12-23,P.VIAJE,transporte,transporte_12,P.VIAJE9,-2838.69,V017,G014,201612
A013094,2023-12-21,P.VIAJE,recreacion,recreacion_17,P.VIAJE4,-5293.5,V113,G072,202312
A010999,2022-12-15,P.VIAJE,consumible,consumible_11031,P.VIAJE9,-1761.4499999999998,V100,G066,202212
A010463,2022-09-24,INGRESO,actividad,actividad_17,INGRESO4,91644.0,V096,G064,202209
A001420,2016-09-23,P.VIAJE,necesidad,necesidad_11,P.VIAJE1,-11765.400000000001,V013,G011,201609
A004990-1,2019-04-13,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,-7056.0,V054,G038,201904
A001008,2016-05-18,P.VIAJE,evento,evento_5841,P.VIAJE9,103761.54000000001,V013,G011,201605
A014537,2024-06-22,P.VIAJE,transporte,transporte_6,P.VIAJE8,-126906.0,V134,G076,202406
A001700,2016-12-24,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE8,-2967.0,V017,G014,201612
A013761,2024-04-08,P.VIAJE,consumible,consumible_9649,P.VIAJE1,-13119.0,V115,G075,202404
A008710,2021-10-23,P.VIAJE,transporte,transporte_12,P.VIAJE7,-29384.760000000002,V083,G056,202110
A001948,2017-03-14,P.VIAJE,consumible,consumible_10893,P.VIAJE7,-2826.0,V020,G016,201703
A014201,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,967.9575,V116,G075,202405
A013938,2024-04-20,P.VIAJE,consumible,consumible_7796,P.VIAJE4,-3903.945,V123,G075,202404
A013346,2024-02-05,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE9,53547.21,V129,G075,202402
A013130,2023-12-28,P.VIAJE,recreacion,recreacion_2,P.VIAJE4,-2015.25,V113,G072,202312
A012658,2023-09-27,P.VIAJE,consumible,consumible_10530,P.VIAJE10,-18265.5,V109,G071,202309
A002299,2017-06-10,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,-6351.0,V023,G017,201706
A015348,2025-01-13,P.VIAJE,manualidad,manualidad_7,P.VIAJE4,-4819.74,V141,G079,202501
A000468,2015-11-20,P.VIAJE,consumible,consumible_11665,P.VIAJE5,-7690.5,V005,G004,201511
A006453,2020-02-26,RECREACION,deuda,deuda: nombre_19,RECREACION7,-7056.0,V077,G051,202002
A015088,2024-11-12,P.VIAJE,transporte,transporte_18,P.VIAJE9,-113934.0,V141,G079,202411
A010545,2022-10-05,P.VIAJE,consumible,consumible_8380,P.VIAJE10,-12555.0,V097,G064,202210
A003199,2017-12-20,P.VIAJE,evento,evento_5724,P.VIAJE6,-50061.0,V043,G027,201712
A014270,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE9,344.385,V123,G075,202405
A014244,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE3,1173.1125000000002,V122,G075,202405
A014975,2024-10-05,P.VIAJE,transporte,transporte_5,P.VIAJE2,-10581.0,V140,G078,202410
A001955,2017-03-14,P.VIAJE,consumible,consumible_7917,P.VIAJE3,-4588.5,V020,G016,201703
A013854,2024-04-15,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE7,-910466.265,V123,G075,202404
A012040,2023-06-17,P.VIAJE,recreacion,recreacion_8,P.VIAJE7,-2135.1,V104,G068,202306
A011095,2023-01-08,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE10,-7056.0,V100,G066,202301
A015904,2025-07-05,P.VIAJE,consumible,consumible_8488,P.VIAJE2,-4941.0,V145,G082,202507
A015924,2025-07-06,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE4,-3531.0,V147,G082,202507
A013220,2024-01-12,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE10,-21204.645,V128,G075,202401
A013602,2024-03-13,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE7,-16805.7975,V132,G075,202403
A009679,2022-06-28,P.VIAJE,transporte,transporte_13,P.VIAJE9,-7054.59,V087,G060,202206
A003047,2017-11-23,P.VIAJE,transporte,transporte_9,P.VIAJE5,-866.0999999999999,V034,G022,201711
A011981,2023-06-07,P.VIAJE,necesidad,necesidad_2,P.VIAJE6,-42306.0,V102,G067,202306
A000610,2016-01-01,P.VIAJE,consumible,consumible_8050,P.VIAJE10,-7330.950000000001,V007,G006,201601
A012590,2023-09-15,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE9,-20803.5,V108,G070,202309
A010169,2022-08-19,P.VIAJE,consumible,consumible_8041,P.VIAJE9,-10581.0,V089,G062,202208
A003322,2018-01-23,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE10,67321.5,V047,G031,201801
A014619,2024-07-19,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-7690.5,V135,G076,202407
A013967,2024-04-21,P.VIAJE,consumible,consumible_11099,P.VIAJE1,-7801.89,V125,G075,202404
A006532,2020-03-14,P.VIAJE,consumible,consumible_8318,P.VIAJE2,-31378.5,V078,G052,202003
A004904,2019-03-25,P.VIAJE,consumible,consumible_9796,P.VIAJE4,-4941.0,V052,G036,201903
A006077,2019-11-16,RECREACION,consumible,consumible_13744,RECREACION6,-2367.75,V071,G048,201911
A002869,2017-10-20,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE10,-5646.0,V027,G021,201710
A000492,2015-11-21,P.VIAJE,transporte,transporte_7,P.VIAJE3,-8774.789999999999,V005,G004,201511
A014250,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE9,8258.715,V122,G075,202405
A009682,2022-06-29,P.VIAJE,gustos,gustos_5438,P.VIAJE2,-8395.5,V087,G060,202206
A015689,2025-04-16,P.VIAJE,consumible,consumible_11040,P.VIAJE10,-6703.5,V143,G081,202504
A013088,2023-12-20,P.VIAJE,hogar,hogar_4802,P.VIAJE8,35173.5,V113,G072,202312
A007225,2020-09-20,P.VIAJE,consumible,consumible_7535,P.VIAJE5,-5646.0,V080,G053,202009
A005787,2019-09-30,P.VIAJE,consumible,consumible_7530,P.VIAJE10,-4165.5,V065,G046,201909
A014019,2024-04-26,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE4,-7858.995,V132,G075,202404
A005939,2019-10-22,RECREACION,deuda,deuda: nombre_2,RECREACION9,-993.0,V068,G047,201910
A002970,2017-11-09,P.VIAJE,recreacion,recreacion: nombre_16,P.VIAJE1,-2508.75,V031,G022,201711
A003675,2018-05-05,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE8,35244.0,V045,G029,201805
A004714-3,2019-02-19,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE10,-21156.0,V051,G035,201902
A001958,2017-03-14,P.VIAJE,recreacion,recreacion_8,P.VIAJE1,-1416.0,V020,G016,201703
A013118,2023-12-26,P.VIAJE,hogar,hogar_5069,P.VIAJE1,-1894.695,V113,G072,202312
A002983,2017-11-11,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE10,-10581.0,V030,G022,201711
A006298,2019-12-31,P.VIAJE,transporte,transporte_3,P.VIAJE9,-4236.705,V075,G050,201912
A002334,2017-06-12,P.VIAJE,consumible,consumible_7892,P.VIAJE8,-4588.5,V023,G017,201706
A005096,2019-05-05,P.VIAJE,transporte,transporte_16,P.VIAJE9,-10581.0,V057,G039,201905
A007236,2020-09-21,P.VIAJE,hogar,hogar_5115,P.VIAJE5,-131339.04,V080,G053,202009
A009415,2022-04-30,P.VIAJE,evento,"4.evento_8",P.VIAJE1,-321979.5,V094,G063,202204
A001699,2016-12-24,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE7,-2967.0,V017,G014,201612
A004881,2019-03-23,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE4,1404.0,V052,G036,201903
A002005,2017-03-18,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE9,33583.02,V021,G016,201703
A001966,2017-03-14,P.VIAJE,recreacion,recreacion_12,P.VIAJE3,-217.5,V020,G016,201703
A003073,2017-11-26,P.VIAJE,consumible,consumible_9848,P.VIAJE2,-4185.945,V034,G022,201711
A005720,2019-09-22,P.VIAJE,transporte,transporte: nombre_3,P.VIAJE9,-14106.0,V064,G045,201909
A011936,2023-05-30,P.VIAJE,hogar,hogar_4944,P.VIAJE6,-14670.0,V101,G067,202305
A001645,2016-12-05,P.VIAJE,transporte,transporte_17,P.VIAJE9,-15375.0,V017,G014,201612
A014272,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE1,3957.1575000000003,V123,G075,202405
A011911,2023-05-25,P.VIAJE,consumible,consumible_8162,P.VIAJE8,-8394.09,V101,G067,202305
A003392,2018-02-16,P.VIAJE,transporte,transporte_5,P.VIAJE6,-1416.0,V043,G027,201802
A005255,2019-06-08,P.VIAJE,transporte,transporte_17,P.VIAJE10,-56415.87,V060,G041,201906
A013340,2024-02-05,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE3,13619.535,V119,G075,202402
A003078,2017-11-27,P.VIAJE,transporte,transporte_19,P.VIAJE3,-1416.0,V036,G022,201711
A001992,2017-03-17,P.VIAJE,consumible,consumible_10454,P.VIAJE6,-2787.2250000000004,V021,G016,201703
A005010,2019-04-17,P.VIAJE,consumible,consumible_8441,P.VIAJE9,-7056.0,V055,G038,201904
A014755,2024-08-12,P.VIAJE,consumible,consumible_7290,P.VIAJE10,-2685.0,V139,G077,202408
A014119,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE6,3493.62,V122,G075,202405
A003684,2018-05-06,P.VIAJE,evento,evento_5659,P.VIAJE1,-24328.5,V045,G029,201805
A001419,2016-09-23,P.VIAJE,necesidad,necesidad_10,P.VIAJE10,-11765.400000000001,V013,G011,201609
A005099,2019-05-05,P.VIAJE,consumible,consumible_9451,P.VIAJE9,-1310.25,V057,G039,201905
A008756,2021-10-31,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE7,-10581.0,V084,G057,202110
A013931,2024-04-19,P.VIAJE,consumible,consumible_11196,P.VIAJE4,-648.6075,V123,G075,202404
A013783-1,2024-04-09,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE4,-1230.9375,V116,G075,202404
A004872,2019-03-22,P.VIAJE,consumible,consumible_7230,P.VIAJE10,-1416.0,V052,G036,201903
A011912,2023-05-26,P.VIAJE,gustos,gustos_5537,P.VIAJE3,-16150.5,V101,G067,202305
A004827,2019-03-17,P.VIAJE,necesidad,necesidad_5,P.VIAJE2,-12042.5355,V051,G035,201903
A002021,2017-03-20,P.VIAJE,recreacion,recreacion_11,P.VIAJE1,-28205.295000000002,V022,G016,201703
A013800,2024-04-10,P.VIAJE,necesidad,necesidad_7,P.VIAJE4,-3158.7599999999998,V116,G075,202404
A005786,2019-09-30,P.VIAJE,consumible,consumible_7136,P.VIAJE4,-1803.75,V065,G046,201909
A004825,2019-03-17,P.VIAJE,necesidad,"4.necesidad_20",P.VIAJE7,-35548.575,V051,G035,201903
A013788,2024-04-09,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE9,-2506.6349999999998,V116,G075,202404
A005557,2019-08-09,P.VIAJE,consumible,consumible_7873,P.VIAJE7,-3319.5,V063,G044,201908
A010560,2022-10-06,P.VIAJE,transporte,transporte_4,P.VIAJE2,-358.5,V098,G064,202210
A006533,2020-03-15,P.VIAJE,consumible,consumible_9510,P.VIAJE10,-7690.5,V078,G052,202003
A013560,2024-03-12,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE10,-28633.5825,V122,G075,202403
A013692,2024-04-02,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE4,27190.079999999998,V130,G075,202404
A009765,2022-07-20,P.VIAJE,transporte,transporte_2,P.VIAJE2,-17542.875,V088,G061,202207
A001442,2016-09-24,P.VIAJE,necesidad,necesidad_9,P.VIAJE6,-35284.2,V013,G011,201609
A001927,2017-03-12,P.VIAJE,evento,evento_5675,P.VIAJE5,-3178.5,V019,G016,201703
A010445,2022-09-21,P.VIAJE,transporte,transporte_19,P.VIAJE10,-140724.0,V099,G065,202209
A012039,2023-06-17,P.VIAJE,consumible,consumible_11134,P.VIAJE6,-4729.5,V104,G068,202306
A011016,2022-12-17,P.VIAJE,necesidad,necesidad_18,P.VIAJE6,-5011.5,V100,G066,202212
A002319,2017-06-11,P.VIAJE,transporte,transporte_1,P.VIAJE9,-2904.96,V023,G017,201706
A006093,2019-11-20,P.VIAJE,transporte,transporte_1,P.VIAJE4,-150453.0,V078,G052,201911
A005722,2019-09-22,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE6,-957.75,V064,G045,201909
A004832,2019-03-17,P.VIAJE,necesidad,necesidad_5,P.VIAJE2,-29813.8935,V051,G035,201903
A002853,2017-10-19,P.VIAJE,transporte,transporte_9,P.VIAJE10,-4351.62,V027,G021,201710
A005824,2019-10-03,P.VIAJE,recreacion,recreacion_17,P.VIAJE1,-2826.0,V066,G046,201910
A005333,2019-06-16,P.VIAJE,consumible,consumible_11758,P.VIAJE2,-3178.5,V061,G042,201906
A005793,2019-10-01,P.VIAJE,evento,evento_5648,P.VIAJE2,-7761.0,V065,G046,201910
A002802,2017-10-07,P.VIAJE,recreacion,recreacion_15,P.VIAJE7,-711.0,V026,G020,201710
A015681,2025-04-16,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE1,-8113.5,V143,G081,202504
A014743,2024-08-11,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE8,-4870.5,V139,G077,202408
A005312,2019-06-15,P.VIAJE,consumible,consumible_9314,P.VIAJE6,-8466.0,V061,G042,201906
A010299,2022-09-02,P.VIAJE,recreacion,recreacion_17,P.VIAJE8,-2967.0,V094,G063,202209
A013700,2024-04-02,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE2,26019.074999999997,V119,G075,202404
A013208,2024-01-11,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE4,-56899.5,V116,G075,202401
A014285,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE4,804.75,V129,G075,202405
A011078,2023-01-05,P.VIAJE,consumible,consumible_7969,P.VIAJE1,-3883.5,V100,G066,202301
A004640,2019-01-30,P.VIAJE,necesidad,necesidad_6,P.VIAJE3,-42987.03,V052,G036,201901
A005264,2019-06-09,P.VIAJE,transporte,transporte_13,P.VIAJE7,-1416.0,V060,G041,201906
A004909,2019-03-25,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE6,-5434.5,V052,G036,201903
A013787-1,2024-04-09,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE8,-345.10499999999996,V116,G075,202404
A013863,2024-04-16,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE5,-12691.065,V121,G075,202404
A013527,2024-03-11,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE2,-11728.035,V119,G075,202403
A014212,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE1,8779.710000000001,V118,G075,202405
A002886,2017-10-21,P.VIAJE,consumible,consumible_7807,P.VIAJE3,-7056.0,V027,G021,201710
A000608,2016-01-01,P.VIAJE,consumible,consumible_10566,P.VIAJE4,-3531.0,V007,G006,201601
A013600,2024-03-13,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE6,-24751.8525,V132,G075,202403
A015606,2025-03-31,P.VIAJE,recreacion,recreacion_6,P.VIAJE6,-3531.0,V142,G080,202503
A003400,2018-02-17,P.VIAJE,consumible,consumible_8558,P.VIAJE2,-8466.0,V043,G027,201802
A005709,2019-09-21,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE4,42294.0,V064,G045,201909
A005763,2019-09-28,P.VIAJE,consumible,consumible_6845,P.VIAJE5,-1345.5,V065,G046,201909
A012615,2023-09-23,P.VIAJE,consumible,consumible_10600,P.VIAJE10,-4024.5,V109,G071,202309
A003906,2018-06-23,P.VIAJE,consumible,consumible_8456,P.VIAJE4,-14106.0,V047,G031,201806
A002903,2017-10-23,P.VIAJE,consumible,consumible_9574,P.VIAJE6,-3531.0,V029,G021,201710
A002347,2017-06-12,P.VIAJE,gustos,gustos_5538,P.VIAJE2,-10510.5,V023,G017,201706
A012591,2023-09-16,P.VIAJE,consumible,consumible_8016,P.VIAJE4,-24822.0,V108,G070,202309
A013809-1,2024-04-11,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE5,-2516.1524999999997,V118,G075,202404
A015581,2025-03-29,P.VIAJE,gustos,"2.gustos_14",P.VIAJE9,-49356.0,V142,G080,202503
A002969,2017-11-09,P.VIAJE,recreacion,recreacion: nombre_17,P.VIAJE10,-2508.75,V031,G022,201711
A014648,2024-07-27,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE5,31719.0,V138,G076,202407
A006536,2020-03-15,P.VIAJE,evento,evento_5642,P.VIAJE8,-7056.0,V078,G052,202003
A011946,2023-06-01,P.VIAJE,consumible,consumible_10589,P.VIAJE1,-3531.0,V102,G067,202306
A011876,2023-05-15,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE2,-6351.0,V101,G067,202305
A012613,2023-09-23,P.VIAJE,consumible,consumible_9459,P.VIAJE1,-3813.0,V109,G071,202309
A005321,2019-06-15,P.VIAJE,regalo,regalo_10,P.VIAJE2,-2579.25,V061,G042,201906
A013857-1,2024-04-15,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE1,-3149.2425,V121,G075,202404
A014279,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE8,9879.8625,V128,G075,202405
A010171,2022-08-19,P.VIAJE,recreacion,recreacion_12,P.VIAJE5,-1416.0,V089,G062,202208
A006282,2019-12-29,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE1,-5476.799999999999,V074,G050,201912
A002025,2017-03-20,P.VIAJE,gustos,gustos_5533,P.VIAJE7,-2685.0,V022,G016,201703
A013520,2024-03-11,P.VIAJE,evento,evento_5818,P.VIAJE2,-23450.07,V116,G075,202403
A001993,2017-03-17,P.VIAJE,consumible,consumible_9501,P.VIAJE9,-3372.375,V021,G016,201703
A013475,2024-03-01,P.VIAJE,evento,evento_5745,P.VIAJE5,-70610.34,V122,G075,202403
A002861,2017-10-19,P.VIAJE,consumible,consumible_11817,P.VIAJE3,-7056.0,V027,G021,201710
A008714,2021-10-23,P.VIAJE,consumible,consumible_8216,P.VIAJE4,-4588.5,V083,G056,202110
A006538,2020-03-15,P.VIAJE,recreacion,recreacion_3,P.VIAJE8,3166.5,V078,G052,202003
A014267,2024-05-03,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE6,636.6075,V123,G075,202405
A011950,2023-06-02,P.VIAJE,necesidad,necesidad_12,P.VIAJE9,-176256.0,V102,G067,202306
A001972,2017-03-15,P.VIAJE,consumible,consumible_9687,P.VIAJE3,-3531.0,V020,G016,201703
A014209,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE8,5014.304999999999,V118,G075,202405
A003243,2017-12-31,RECREACION,consumible,consumible_12469,RECREACION1,-2826.0,V042,G026,201712
A002907,2017-10-23,P.VIAJE,recreacion,recreacion_9,P.VIAJE1,-16714.5,V029,G021,201710
A000606,2015-12-31,P.VIAJE,consumible,consumible_8053,P.VIAJE7,-13189.5,V007,G006,201512
A011089,2023-01-07,P.VIAJE,consumible,consumible_8259,P.VIAJE1,-19746.0,V100,G066,202301
A013081,2023-12-19,P.VIAJE,hogar,hogar_5106,P.VIAJE4,-3954.0,V113,G072,202312
A010309,2022-09-03,P.VIAJE,necesidad,"5.necesidad_1",P.VIAJE6,-95181.0,V094,G063,202209
A013513,2024-03-09,P.VIAJE,transporte,transporte_18,P.VIAJE7,-19474.574999999997,V124,G075,202403
A011086,2023-01-06,P.VIAJE,hogar,hogar: nombre_19,P.VIAJE10,-17631.0,V100,G066,202301
A002333,2017-06-12,P.VIAJE,consumible,consumible_10767,P.VIAJE3,-852.0,V023,G017,201706
A013836-1,2024-04-13,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE6,-7544.5650000000005,V119,G075,202404
A013121,2023-12-26,P.VIAJE,transporte,transporte_3,P.VIAJE9,-1416.0,V113,G072,202312
A010308,2022-09-03,P.VIAJE,transporte,transporte_6,P.VIAJE5,-358.5,V094,G063,202209
A005778,2019-09-29,P.VIAJE,consumible,consumible_7698,P.VIAJE2,15504.0,V065,G046,201909
A013209,2024-01-11,P.VIAJE,transporte,transporte_16,P.VIAJE3,-13632.24,V119,G075,202401
A015678,2025-04-15,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE10,-7056.0,V143,G081,202504
A003670,2018-05-05,P.VIAJE,consumible,consumible_9482,P.VIAJE8,-1239.75,V045,G029,201805
A001937,2017-03-13,P.VIAJE,necesidad,necesidad_19,P.VIAJE2,-3531.0,V019,G016,201703
A013718,2024-04-02,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE10,20817.232500000002,V129,G075,202404
A002877,2017-10-21,P.VIAJE,consumible,consumible_9488,P.VIAJE2,-640.5,V027,G021,201710
A011000,2022-12-15,P.VIAJE,consumible,consumible_9560,P.VIAJE10,-1100.16,V100,G066,202212
A012621,2023-09-23,P.VIAJE,hogar,"5.hogar_17",P.VIAJE5,-42306.0,V109,G071,202309
A005100,2019-05-05,P.VIAJE,consumible,consumible_11920,P.VIAJE10,-1416.0,V058,G039,201905
A001389,2016-09-17,P.VIAJE,gustos,gustos_5594,P.VIAJE6,-51747.36,V011,G010,201609
A015641,2025-04-12,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE2,-15516.0,V143,G081,202504
A001984,2017-03-17,P.VIAJE,consumible,consumible_11778,P.VIAJE2,-24540.0,V021,G016,201703
A007217,2020-09-19,P.VIAJE,consumible,consumible_8484,P.VIAJE6,-11427.0,V080,G053,202009
A002026,2017-03-20,P.VIAJE,consumible,consumible_11257,P.VIAJE3,-6069.0,V022,G016,201703
A013661,2024-03-29,P.VIAJE,consumible,consumible_9833,P.VIAJE7,-1063.5,V114,G074,202403
A005853,2019-10-05,P.VIAJE,transporte,transporte_20,P.VIAJE8,-4320.6,V067,G046,201910
A013909,2024-04-19,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE1,-5533.200000000001,V122,G075,202404
A006449,2020-02-26,RECREACION,deuda,deuda_8254,RECREACION6,-8466.0,V077,G051,202002
A012347,2023-07-28,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE3,-2473.5,V105,G069,202307
A008752,2021-10-31,P.VIAJE,gustos,"3.gustos_3",P.VIAJE4,-18512.25,V084,G057,202110
A002346,2017-06-12,P.VIAJE,recreacion,recreacion_11,P.VIAJE9,-1416.0,V023,G017,201706
A014035-1,2024-04-27,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE6,-7094.070000000001,V133,G075,202404
A010303,2022-09-03,P.VIAJE,consumible,consumible_9570,P.VIAJE10,-3178.5,V094,G063,202209
A014010,2024-04-26,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE8,-2488.305,V132,G075,202404
A011928,2023-05-29,P.VIAJE,hogar,hogar_5070,P.VIAJE10,-1437.15,V101,G067,202305
A011982,2023-06-07,P.VIAJE,transporte,transporte_7,P.VIAJE2,-51490.74,V102,G067,202306
A001979,2017-03-16,P.VIAJE,gustos,gustos_5536,P.VIAJE4,-3531.0,V020,G016,201703
A014115,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE2,684.9000000000001,V121,G075,202405
A013847,2024-04-14,P.VIAJE,consumible,consumible_11065,P.VIAJE5,-6288.255,V120,G075,202404
